fap,Emploi moyen,Tension ,Catégorie Tension,Intensité d'embauches,Lien formation-emploi,Manque de main-d'œuvre disponible,Non-durabilité de l'emploi,Conditions de travail contraignantes,Inadéquation géographique,Année,niveau_geo,niveau_fap,reg,dep
T2A60,8900,1.533701478822943,5.0,2.0,1.0,5.0,4.0,3.0,3.0,2019,dep,fap 225,,29
T2A60,1400,1.140314789296232,5.0,2.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,2A
T2A60,1700,1.273083185374487,5.0,2.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,2B
T2A60,7300,1.107399907163504,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,30
T2A60,11300,1.550464774854375,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,31
T2A60,2300,1.297753709352603,5.0,1.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,32
T2A60,15300,1.543457084631606,5.0,5.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,33
T2A60,12200,1.696489413706341,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,34
T2A60,8300,2.035024960358225,5.0,4.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,35
T2A60,2600,1.389576495495775,5.0,1.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,36
T2A60,5800,1.341690953424033,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,37
T2A60,9600,1.81609045017545,5.0,4.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,38
T2A60,2100,1.877426800153583,5.0,2.0,1.0,5.0,4.0,3.0,3.0,2019,dep,fap 225,,39
T2A60,4600,1.511748154124758,5.0,1.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,40
T2A60,3500,1.949767603397685,5.0,2.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,41
T2A60,6400,1.751940274142347,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,42
T2A60,2100,0.8057766364360001,5.0,2.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,43
T2A60,10700,1.328954660095874,5.0,4.0,1.0,5.0,2.0,3.0,3.0,2019,dep,fap 225,,44
T2A60,4800,1.372064998565047,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,45
T2A60,2200,1.407517925198389,5.0,1.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,46
T2A60,3900,1.521807743090083,5.0,1.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,47
T2A60,700,1.355034748711717,,,,,,,,2019,dep,fap 225,,48
T2A60,6300,1.832001341174012,5.0,3.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,49
T2A60,5900,1.243014811153701,5.0,3.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,50
T2A60,4700,0.786660103964951,5.0,2.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,51
T2A60,1800,0.4501125487562006,4.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,52
T2A60,2300,1.93062627184169,5.0,2.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,53
T2A60,5900,1.775685821186573,5.0,4.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,54
T2A60,1700,1.391979523087452,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,55
T2A60,7400,1.606504684715292,5.0,3.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,56
T2A60,7600,2.048506343748718,5.0,3.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,57
T2A60,2500,-0.07654915628877439,3.0,1.0,1.0,5.0,5.0,3.0,3.0,2019,dep,fap 225,,58
T2A60,23500,1.33659312970794,5.0,3.0,1.0,3.0,3.0,3.0,3.0,2019,dep,fap 225,,59
T2A60,4900,0.7797710585961517,5.0,3.0,1.0,3.0,2.0,3.0,3.0,2019,dep,fap 225,,60
T2A60,3200,1.807335531471897,5.0,3.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,61
T2A60,15900,1.34049136053756,5.0,2.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,62
T2A60,6300,1.669925091340136,5.0,2.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,63
T2A60,7700,1.62277571188004,5.0,2.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,64
T2A60,2900,1.623380885218788,5.0,2.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,65
T2A60,5200,0.3307332778378703,4.0,1.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,66
T2A60,7300,1.566132768603343,5.0,3.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,67
T2A60,5300,2.038503701333445,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,68
T2A60,13000,2.001044126138832,5.0,5.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,69
T2A60,1900,1.790109250732051,5.0,2.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,70
T2A60,5400,1.549511653973373,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,71
T2A60,5000,2.026855363720593,5.0,5.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,72
T2A60,3200,1.081003996834219,5.0,4.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,73
T2A60,4700,1.774942914263445,5.0,3.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,74
T2A60,17600,,,,,,,,,2019,dep,fap 225,,75
T2A60,13100,1.029406050663954,5.0,2.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,76
T2A60,6800,,,,,,,,,2019,dep,fap 225,,77
T2A60,8200,,,,,,,,,2019,dep,fap 225,,78
T2A60,3800,1.29474375775263,5.0,1.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,79
T2A60,5800,1.061830242436858,5.0,2.0,1.0,3.0,3.0,3.0,3.0,2019,dep,fap 225,,80
T2A60,4400,1.149756285787658,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,81
T2A60,2900,-0.1505775022650623,3.0,1.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,82
T2A60,11600,1.763705582950266,5.0,3.0,1.0,4.0,2.0,3.0,3.0,2019,dep,fap 225,,83
T2A60,5300,1.203328207521447,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,84
T2A60,6300,1.387778057968601,5.0,3.0,1.0,5.0,3.0,3.0,3.0,2019,dep,fap 225,,85
T2A60,4300,1.14862875376044,5.0,2.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,86
T2A60,4400,1.743725162569455,5.0,1.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,87
T2A60,2600,1.45072482577282,5.0,2.0,1.0,4.0,5.0,3.0,3.0,2019,dep,fap 225,,88
T2A60,3100,1.230981054285942,5.0,1.0,1.0,4.0,4.0,3.0,3.0,2019,dep,fap 225,,89
T2A60,1300,1.578801888884633,5.0,3.0,1.0,4.0,3.0,3.0,3.0,2019,dep,fap 225,,90
T2A60,5900,,,,,,,,,2019,dep,fap 225,,91
T2A60,10100,,,,,,,,,2019,dep,fap 225,,92
T2A60,8000,,,,,,,,,2019,dep,fap 225,,93
T2A60,6800,,,,,,,,,2019,dep,fap 225,,94
T2A60,5900,,,,,,,,,2019,dep,fap 225,,95
T2A60,4000,-0.3079671572817173,2.0,1.0,1.0,1.0,5.0,3.0,3.0,2019,dep,fap 225,,971
T2A60,5500,0.4879134800138074,4.0,1.0,1.0,2.0,5.0,3.0,3.0,2019,dep,fap 225,,972
T2A60,800,-1.676560676159521,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2019,dep,fap 225,,973
T2A60,9500,-0.7266139701542118,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2019,dep,fap 225,,974
T2B60,5200,0.7959984174661201,5.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,01
T2B60,4400,0.1990852300026724,,,,,,,,2019,dep,fap 225,,02
T2B60,2400,1.34048941493747,,,,,,,,2019,dep,fap 225,,03
T2B60,600,0.7298244222786279,,,,,,,,2019,dep,fap 225,,04
T2B60,700,0.7298244222786279,,,,,,,,2019,dep,fap 225,,05
T2B60,4100,0.7298244222786279,,,,,,,,2019,dep,fap 225,,06
T2B60,1800,-1.6111392350487,1.0,1.0,1.0,2.0,5.0,2.0,5.0,2019,dep,fap 225,,07
T2B60,1600,0.4746360542560855,,,,,,,,2019,dep,fap 225,,08
T2B60,700,0.4818116538776501,,,,,,,,2019,dep,fap 225,,09
T2B60,2000,0.4746360542560855,,,,,,,,2019,dep,fap 225,,10
T2B60,1700,1.74713304982991,5.0,1.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,11
T2B60,1500,0.4818116538776501,,,,,,,,2019,dep,fap 225,,12
T2B60,9000,0.7813305129876659,5.0,5.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,13
T2B60,6000,-0.4318388348234701,2.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,14
T2B60,900,1.34048941493747,,,,,,,,2019,dep,fap 225,,15
T2B60,2400,0.6598670882783676,,,,,,,,2019,dep,fap 225,,16
T2B60,4200,0.6248463471007027,5.0,1.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,17
T2B60,2600,0.07089248753326022,,,,,,,,2019,dep,fap 225,,18
T2B60,1200,0.6598670882783676,,,,,,,,2019,dep,fap 225,,19
T2B60,4000,-1.2043902584316,1.0,1.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,21
T2B60,4400,0.951905160615625,,,,,,,,2019,dep,fap 225,,22
T2B60,700,0.6598670882783676,,,,,,,,2019,dep,fap 225,,23
T2B60,2100,0.6598670882783676,,,,,,,,2019,dep,fap 225,,24
T2B60,4500,0.3621348514053027,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,25
T2B60,3400,-0.2494468421412704,3.0,1.0,1.0,2.0,5.0,2.0,5.0,2019,dep,fap 225,,26
T2B60,4600,-0.1460844478527041,,,,,,,,2019,dep,fap 225,,27
T2B60,3200,1.168996766350194,5.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,28
T2B60,6200,-0.166910652767397,3.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,29
T2B60,600,-0.205432309261068,,,,,,,,2019,dep,fap 225,,2A
T2B60,600,-0.205432309261068,,,,,,,,2019,dep,fap 225,,2B
T2B60,3300,0.0232064938529496,3.0,2.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,30
T2B60,9500,0.8477291348261384,5.0,5.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,31
T2B60,1000,0.4818116538776501,,,,,,,,2019,dep,fap 225,,32
T2B60,11200,1.181809899367303,5.0,3.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,33
T2B60,5700,0.3935017231983707,4.0,4.0,1.0,1.0,3.0,2.0,5.0,2019,dep,fap 225,,34
T2B60,9300,1.591691964256834,5.0,2.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,35
T2B60,1600,0.07089248753326022,,,,,,,,2019,dep,fap 225,,36
T2B60,4600,-0.8962222485966433,1.0,3.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,37
T2B60,9500,0.8475067837879389,5.0,2.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,38
T2B60,2000,-1.021159175881118,,,,,,,,2019,dep,fap 225,,39
T2B60,2400,-0.1067161239702813,3.0,2.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,40
T2B60,2400,0.07089248753326022,,,,,,,,2019,dep,fap 225,,41
T2B60,5400,0.9310010146300188,5.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,42
T2B60,1500,1.34048941493747,,,,,,,,2019,dep,fap 225,,43
T2B60,13300,1.812945044692864,5.0,2.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,44
T2B60,5100,1.769586633676854,5.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,45
T2B60,900,0.4818116538776501,,,,,,,,2019,dep,fap 225,,46
T2B60,1900,1.762013247875849,5.0,1.0,1.0,2.0,5.0,2.0,5.0,2019,dep,fap 225,,47
T2B60,400,0.4818116538776501,,,,,,,,2019,dep,fap 225,,48
T2B60,7500,1.585725910093791,5.0,1.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,49
T2B60,4300,0.2497018973089566,4.0,1.0,1.0,3.0,2.0,2.0,5.0,2019,dep,fap 225,,50
T2B60,3800,-0.2870457642697526,2.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,51
T2B60,1400,-1.888257767450146,1.0,1.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,52
T2B60,2700,1.249324464335347,5.0,1.0,1.0,4.0,5.0,2.0,5.0,2019,dep,fap 225,,53
T2B60,5300,1.809742313943934,5.0,1.0,1.0,3.0,2.0,2.0,5.0,2019,dep,fap 225,,54
T2B60,1400,0.06623191009298457,3.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,55
T2B60,5000,1.425930794286703,5.0,2.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,56
T2B60,6900,1.642985014672827,5.0,1.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,57
T2B60,1300,-1.021159175881118,,,,,,,,2019,dep,fap 225,,58
T2B60,18700,0.2053783288690656,4.0,1.0,1.0,1.0,3.0,2.0,5.0,2019,dep,fap 225,,59
T2B60,6100,1.765153838057203,5.0,1.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,60
T2B60,2000,0.9206414259387483,5.0,1.0,1.0,3.0,2.0,2.0,5.0,2019,dep,fap 225,,61
T2B60,9800,-0.7047567621561148,1.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,62
T2B60,5000,1.34048941493747,,,,,,,,2019,dep,fap 225,,63
T2B60,3700,-0.4150399435046219,2.0,2.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,64
T2B60,1000,0.4585406518366801,4.0,1.0,1.0,2.0,5.0,2.0,5.0,2019,dep,fap 225,,65
T2B60,2100,-0.2627453535140971,2.0,1.0,1.0,1.0,3.0,2.0,5.0,2019,dep,fap 225,,66
T2B60,8500,0.1398183286306242,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,67
T2B60,4200,-1.585579225668587,1.0,1.0,1.0,2.0,5.0,2.0,5.0,2019,dep,fap 225,,68
T2B60,16200,1.888868298647352,5.0,3.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,69
T2B60,2000,-1.021159175881118,,,,,,,,2019,dep,fap 225,,70
T2B60,3900,-1.021159175881118,,,,,,,,2019,dep,fap 225,,71
T2B60,5600,1.369115501649006,5.0,3.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,72
T2B60,3000,1.756534843083395,5.0,2.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,73
T2B60,5300,1.941852893893757,5.0,2.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,74
T2B60,16900,,,,,,,,,2019,dep,fap 225,,75
T2B60,10000,-0.3174636674339398,2.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,76
T2B60,9400,,,,,,,,,2019,dep,fap 225,,77
T2B60,10000,,,,,,,,,2019,dep,fap 225,,78
T2B60,2600,1.255617463574238,5.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,79
T2B60,4200,-0.606541711245064,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,80
T2B60,1900,-0.2103468711373678,3.0,1.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,81
T2B60,1600,1.79817211610881,5.0,1.0,1.0,2.0,4.0,2.0,5.0,2019,dep,fap 225,,82
T2B60,4000,1.0345381990212,5.0,5.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,83
T2B60,2400,0.4333113906052923,4.0,3.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,84
T2B60,5900,-0.1531880533997716,3.0,1.0,1.0,3.0,5.0,2.0,5.0,2019,dep,fap 225,,85
T2B60,3300,-1.295848659290441,1.0,1.0,1.0,3.0,3.0,2.0,5.0,2019,dep,fap 225,,86
T2B60,2400,0.9389449116916041,5.0,1.0,1.0,3.0,4.0,2.0,5.0,2019,dep,fap 225,,87
T2B60,2700,0.4746360542560855,,,,,,,,2019,dep,fap 225,,88
T2B60,2200,-1.021159175881118,,,,,,,,2019,dep,fap 225,,89
T2B60,1100,-1.844009516513549,1.0,1.0,1.0,2.0,3.0,2.0,5.0,2019,dep,fap 225,,90
T2B60,8600,,,,,,,,,2019,dep,fap 225,,91
T2B60,13500,,,,,,,,,2019,dep,fap 225,,92
T2B60,7100,,,,,,,,,2019,dep,fap 225,,93
T2B60,7500,,,,,,,,,2019,dep,fap 225,,94
T2B60,8000,,,,,,,,,2019,dep,fap 225,,95
T2B60,1100,0.7750954477339254,,,,,,,,2019,dep,fap 225,,971
T2B60,1100,-0.8381854143503644,1.0,1.0,1.0,1.0,4.0,2.0,5.0,2019,dep,fap 225,,972
T2B60,600,-0.3142006108975164,2.0,2.0,1.0,1.0,5.0,2.0,5.0,2019,dep,fap 225,,973
T2B60,3200,0.2687014423358806,4.0,2.0,1.0,1.0,5.0,2.0,5.0,2019,dep,fap 225,,974
T3Z60,200,1.167695066223822,,,,,,,,2019,dep,fap 225,,01
T3Z60,0,-0.04589873593704563,,,,,,,,2019,dep,fap 225,,02
T3Z60,100,-0.3407716494994341,,,,,,,,2019,dep,fap 225,,03
T3Z60,100,0.1746110773258323,,,,,,,,2019,dep,fap 225,,04
T3Z60,100,-1.424189622510426,,,,,,,,2019,dep,fap 225,,05
T3Z60,2100,-0.6453992794691685,1.0,1.0,1.0,2.0,1.0,5.0,4.0,2019,dep,fap 225,,06
T3Z60,0,-0.3407716494994341,,,,,,,,2019,dep,fap 225,,07
T3Z60,100,0.1846313515759028,,,,,,,,2019,dep,fap 225,,08
T3Z60,0,-0.4750476378070114,,,,,,,,2019,dep,fap 225,,09
T3Z60,100,-1.293011854034318,,,,,,,,2019,dep,fap 225,,10
T3Z60,100,-0.5523535674960264,,,,,,,,2019,dep,fap 225,,11
T3Z60,0,-1.216528667781894,,,,,,,,2019,dep,fap 225,,12
T3Z60,1300,-1.060085566396926,1.0,3.0,1.0,1.0,3.0,5.0,4.0,2019,dep,fap 225,,13
T3Z60,400,-1.060674196500677,,,,,,,,2019,dep,fap 225,,14
T3Z60,0,-0.3407716494994341,,,,,,,,2019,dep,fap 225,,15
T3Z60,100,-0.5141098406886164,,,,,,,,2019,dep,fap 225,,16
T3Z60,100,-0.4413238505667052,,,,,,,,2019,dep,fap 225,,17
T3Z60,100,0.8239372165753448,,,,,,,,2019,dep,fap 225,,18
T3Z60,0,-0.5141098406886164,,,,,,,,2019,dep,fap 225,,19
T3Z60,200,0.169402287370134,,,,,,,,2019,dep,fap 225,,21
T3Z60,100,0.4412548334946714,,,,,,,,2019,dep,fap 225,,22
T3Z60,0,-0.5141098406886164,,,,,,,,2019,dep,fap 225,,23
T3Z60,100,1.344254467104566,,,,,,,,2019,dep,fap 225,,24
T3Z60,200,0.201493928635595,,,,,,,,2019,dep,fap 225,,25
T3Z60,100,-0.08055115742994157,,,,,,,,2019,dep,fap 225,,26
T3Z60,200,-0.6560555292406741,,,,,,,,2019,dep,fap 225,,27
T3Z60,100,0.6496068686630704,,,,,,,,2019,dep,fap 225,,28
T3Z60,100,-0.2667271175034608,,,,,,,,2019,dep,fap 225,,29
T3Z60,100,-0.3163852400775299,2.0,4.0,1.0,1.0,5.0,5.0,4.0,2019,dep,fap 225,,2A
T3Z60,0,-0.229332468837767,,,,,,,,2019,dep,fap 225,,2B
T3Z60,200,0.5816425016513275,,,,,,,,2019,dep,fap 225,,30
T3Z60,600,0.525910487416923,,,,,,,,2019,dep,fap 225,,31
T3Z60,0,1.872139206027762,,,,,,,,2019,dep,fap 225,,32
T3Z60,700,-0.9384618048082992,1.0,3.0,1.0,1.0,3.0,5.0,4.0,2019,dep,fap 225,,33
T3Z60,300,-1.819870066363848,1.0,3.0,1.0,1.0,5.0,5.0,4.0,2019,dep,fap 225,,34
T3Z60,200,0.3706172067122581,,,,,,,,2019,dep,fap 225,,35
T3Z60,100,-0.4539000415674653,,,,,,,,2019,dep,fap 225,,36
T3Z60,200,0.3747465824866544,,,,,,,,2019,dep,fap 225,,37
T3Z60,300,-0.6413655048164023,,,,,,,,2019,dep,fap 225,,38
T3Z60,100,0.231436874467557,,,,,,,,2019,dep,fap 225,,39
T3Z60,100,0.03151383123740191,,,,,,,,2019,dep,fap 225,,40
T3Z60,200,0.275292146306484,,,,,,,,2019,dep,fap 225,,41
T3Z60,400,-0.0664118053224753,,,,,,,,2019,dep,fap 225,,42
T3Z60,0,0.8171965183190493,,,,,,,,2019,dep,fap 225,,43
T3Z60,300,-0.9447215778450129,1.0,4.0,1.0,1.0,1.0,5.0,4.0,2019,dep,fap 225,,44
T3Z60,300,0.3934235840400571,,,,,,,,2019,dep,fap 225,,45
T3Z60,0,-1.216528667781894,,,,,,,,2019,dep,fap 225,,46
T3Z60,100,-0.3510301933395181,,,,,,,,2019,dep,fap 225,,47
T3Z60,0,-1.216528667781894,,,,,,,,2019,dep,fap 225,,48
T3Z60,100,-1.795982660880094,1.0,5.0,1.0,1.0,2.0,5.0,4.0,2019,dep,fap 225,,49
T3Z60,0,1.873336774382799,,,,,,,,2019,dep,fap 225,,50
T3Z60,200,0.9305328011296343,,,,,,,,2019,dep,fap 225,,51
T3Z60,0,1.370850646238176,,,,,,,,2019,dep,fap 225,,52
T3Z60,0,1.52737501946289,,,,,,,,2019,dep,fap 225,,53
T3Z60,100,0.7311048951826458,,,,,,,,2019,dep,fap 225,,54
T3Z60,0,0.5379376314714146,,,,,,,,2019,dep,fap 225,,55
T3Z60,100,0.8683791189164827,,,,,,,,2019,dep,fap 225,,56
T3Z60,300,1.183972989092622,,,,,,,,2019,dep,fap 225,,57
T3Z60,0,1.214340752132308,,,,,,,,2019,dep,fap 225,,58
T3Z60,900,-0.7377845775628178,1.0,1.0,1.0,1.0,2.0,5.0,4.0,2019,dep,fap 225,,59
T3Z60,400,0.9558824618978722,,,,,,,,2019,dep,fap 225,,60
T3Z60,0,-1.74508609114242,,,,,,,,2019,dep,fap 225,,61
T3Z60,400,0.2695088621348232,,,,,,,,2019,dep,fap 225,,62
T3Z60,200,1.830782303664013,,,,,,,,2019,dep,fap 225,,63
T3Z60,400,0.4381093191412508,,,,,,,,2019,dep,fap 225,,64
T3Z60,0,-1.738057355917407,,,,,,,,2019,dep,fap 225,,65
T3Z60,200,0.1856855567041172,,,,,,,,2019,dep,fap 225,,66
T3Z60,400,0.372965096391287,,,,,,,,2019,dep,fap 225,,67
T3Z60,300,-0.1919630402707506,,,,,,,,2019,dep,fap 225,,68
T3Z60,1900,-1.086768976724914,1.0,2.0,1.0,3.0,5.0,5.0,4.0,2019,dep,fap 225,,69
T3Z60,0,0.231436874467557,,,,,,,,2019,dep,fap 225,,70
T3Z60,100,0.2174487771582356,,,,,,,,2019,dep,fap 225,,71
T3Z60,100,0.04473515063976365,,,,,,,,2019,dep,fap 225,,72
T3Z60,200,1.355201746193958,,,,,,,,2019,dep,fap 225,,73
T3Z60,300,1.088192477269332,,,,,,,,2019,dep,fap 225,,74
T3Z60,18200,,,,,,,,,2019,dep,fap 225,,75
T3Z60,800,-1.275275347959337,,,,,,,,2019,dep,fap 225,,76
T3Z60,700,,,,,,,,,2019,dep,fap 225,,77
T3Z60,1700,,,,,,,,,2019,dep,fap 225,,78
T3Z60,0,-1.072560901003456,,,,,,,,2019,dep,fap 225,,79
T3Z60,200,-1.624836785667172,,,,,,,,2019,dep,fap 225,,80
T3Z60,100,-0.07310370628002456,,,,,,,,2019,dep,fap 225,,81
T3Z60,0,0.5843521866051735,,,,,,,,2019,dep,fap 225,,82
T3Z60,700,-0.1985546836278702,3.0,1.0,1.0,1.0,2.0,5.0,4.0,2019,dep,fap 225,,83
T3Z60,200,-1.726676423586053,1.0,5.0,1.0,1.0,3.0,5.0,4.0,2019,dep,fap 225,,84
T3Z60,100,1.29342633794114,,,,,,,,2019,dep,fap 225,,85
T3Z60,100,-0.5141098406886164,,,,,,,,2019,dep,fap 225,,86
T3Z60,100,1.115044192322062,,,,,,,,2019,dep,fap 225,,87
T3Z60,100,-0.022564038127319,,,,,,,,2019,dep,fap 225,,88
T3Z60,100,0.231436874467557,,,,,,,,2019,dep,fap 225,,89
T3Z60,0,0.231436874467557,,,,,,,,2019,dep,fap 225,,90
T3Z60,1300,,,,,,,,,2019,dep,fap 225,,91
T3Z60,4600,,,,,,,,,2019,dep,fap 225,,92
T3Z60,2100,,,,,,,,,2019,dep,fap 225,,93
T3Z60,2100,,,,,,,,,2019,dep,fap 225,,94
T3Z60,1100,,,,,,,,,2019,dep,fap 225,,95
T3Z60,100,0.2781980323371365,,,,,,,,2019,dep,fap 225,,971
T3Z60,100,-1.846453114528003,1.0,5.0,1.0,1.0,5.0,5.0,4.0,2019,dep,fap 225,,972
T3Z60,0,0.832409891031981,,,,,,,,2019,dep,fap 225,,973
T3Z60,200,0.6571248184020274,,,,,,,,2019,dep,fap 225,,974
T3Z61,800,1.665081093302421,5.0,3.0,1.0,1.0,4.0,3.0,3.0,2019,dep,fap 225,,01
T3Z61,900,0.04847538230159873,3.0,5.0,1.0,1.0,4.0,3.0,3.0,2019,dep,fap 225,,02
T3Z61,400,0.4842276043799039,,,,,,,,2019,dep,fap 225,,03
T3Z61,200,-0.2229239858456268,3.0,5.0,1.0,1.0,3.0,3.0,3.0,2019,dep,fap 225,,04
T3Z61,100,-1.424189622510426,,,,,,,,2019,dep,fap 225,,05
T3Z61,4200,0.3593006408709717,4.0,5.0,1.0,2.0,4.0,3.0,3.0,2019,dep,fap 225,,06
T3Z61,300,0.4842276043799039,,,,,,,,2019,dep,fap 225,,07
T3Z61,300,0.5708670614244546,5.0,4.0,1.0,1.0,4.0,3.0,3.0,2019,dep,fap 225,,08
T3Z61,100,-0.4750476378070114,,,,,,,,2019,dep,fap 225,,09
T3Z61,700,-1.223802172129278,1.0,2.0,1.0,2.0,5.0,3.0,3.0,2019,dep,fap 225,,10
T3Z61,600,-0.3321345769627235,2.0,5.0,1.0,1.0,4.0,3.0,3.0,2019,dep,fap 225,,11
T3Z61,200,-0.1628885868215463,,,,,,,,2019,dep,fap 225,,12
T3Z61,8100,-0.7437662665647289,1.0,5.0,1.0,1.0,3.0,3.0,3.0,2019,dep,fap 225,,13
T3Z61,1200,-0.8233178326511055,1.0,5.0,1.0,2.0,4.0,3.0,3.0,2019,dep,fap 225,,14
T3Z61,100,0.4842276043799039,,,,,,,,2019,dep,fap 225,,15
T3Z61,700,0.1973024695380085,,,,,,,,2019,dep,fap 225,,16
T3Z61,800,-0.5460164395977357,2.0,5.0,1.0,1.0,5.0,3.0,3.0,2019,dep,fap 225,,17
