"Fap","diplome","Annee","Pourcentage"
"R4Z90","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.611158389943136
"R4Z90","Bac + 2","2017-2019",0.190173656295165
"R4Z90","Bac, brevet professionnel ou équivalent","2017-2019",0.103615338200157
"R4Z90","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0588598423939071
"R4Z90","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0292600637722604
"R4Z90","En cours d'études initiales","2017-2019",0.00693270939537379
"R4Z91","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.564874002776145
"R4Z91","Bac + 2","2017-2019",0.237543080440236
"R4Z91","Bac, brevet professionnel ou équivalent","2017-2019",0.100978874054534
"R4Z91","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0654576984842681
"R4Z91","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0274025583645941
"R4Z91","En cours d'études initiales","2017-2019",0.00374378588022308
"R4Z92","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.274154383485969
"R4Z92","Bac + 2","2017-2019",0.345457610358235
"R4Z92","Bac, brevet professionnel ou équivalent","2017-2019",0.210186501652891
"R4Z92","CAP, BEP ou autre diplôme équivalent","2017-2019",0.106124074331184
"R4Z92","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0542920394678645
"R4Z92","En cours d'études initiales","2017-2019",0.00978539070385686
"R4Z93","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.411666984874065
"R4Z93","Bac + 2","2017-2019",0.231417259998327
"R4Z93","Bac, brevet professionnel ou équivalent","2017-2019",0.197702578338013
"R4Z93","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0768619959541181
"R4Z93","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0786484265895532
"R4Z93","En cours d'études initiales","2017-2019",0.00370275424592355
"S0Z20","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0420256224607016
"S0Z20","Bac + 2","2017-2019",0.0439923529361797
"S0Z20","Bac, brevet professionnel ou équivalent","2017-2019",0.0771347095449887
"S0Z20","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0793437835876942
"S0Z20","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0772576301997061
"S0Z20","En cours d'études initiales","2017-2019",0.68024590127073
"S0Z40","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0105775565598395
"S0Z40","Bac + 2","2017-2019",0.0251071720238741
"S0Z40","Bac, brevet professionnel ou équivalent","2017-2019",0.159095130017097
"S0Z40","CAP, BEP ou autre diplôme équivalent","2017-2019",0.615607779633528
"S0Z40","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.186342189884876
"S0Z40","En cours d'études initiales","2017-2019",0.00327017188078499
"S0Z41","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0436122113272742
"S0Z41","Bac + 2","2017-2019",0.0100497471289719
"S0Z41","Bac, brevet professionnel ou équivalent","2017-2019",0.167472300590288
"S0Z41","CAP, BEP ou autre diplôme équivalent","2017-2019",0.590010445671785
"S0Z41","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.137104037053034
"S0Z41","En cours d'études initiales","2017-2019",0.0517512582286469
"S0Z42","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0443706207861201
"S0Z42","Bac + 2","2017-2019",0.0431853443679925
"S0Z42","Bac, brevet professionnel ou équivalent","2017-2019",0.21591593105952
"S0Z42","CAP, BEP ou autre diplôme équivalent","2017-2019",0.598111271536421
"S0Z42","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0922551897777762
"S0Z42","En cours d'études initiales","2017-2019",0.00616164247216994
"S1Z20","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0427259950751525
"S1Z20","Bac + 2","2017-2019",0.0371999098230517
"S1Z20","Bac, brevet professionnel ou équivalent","2017-2019",0.189063908333475
"S1Z20","CAP, BEP ou autre diplôme équivalent","2017-2019",0.264450267282207
"S1Z20","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.342702055450102
"S1Z20","En cours d'études initiales","2017-2019",0.123857864036011
"S1Z40","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0352679491633731
"S1Z40","Bac + 2","2017-2019",0.0378387144020587
"S1Z40","Bac, brevet professionnel ou équivalent","2017-2019",0.187815331778679
"S1Z40","CAP, BEP ou autre diplôme équivalent","2017-2019",0.484904111057704
"S1Z40","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.215584243722971
"S1Z40","En cours d'études initiales","2017-2019",0.0385896498752142
"S1Z80","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0469183672063857
"S1Z80","Bac + 2","2017-2019",0.0433910242724353
"S1Z80","Bac, brevet professionnel ou équivalent","2017-2019",0.254203713524198
"S1Z80","CAP, BEP ou autre diplôme équivalent","2017-2019",0.539701547531319
"S1Z80","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.115785347465662
"S1Z80","En cours d'études initiales","2017-2019",0
"S2Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.133612403563372
"S2Z60","Bac + 2","2017-2019",0.110232239995818
"S2Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.204213336533175
"S2Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.185862189951432
"S2Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.330119288892533
"S2Z60","En cours d'études initiales","2017-2019",0.0359605410636689
"S2Z61","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.074955059344519
"S2Z61","Bac + 2","2017-2019",0.0635734211130368
"S2Z61","Bac, brevet professionnel ou équivalent","2017-2019",0.263513881134547
"S2Z61","CAP, BEP ou autre diplôme équivalent","2017-2019",0.263438143074368
"S2Z61","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.205219912013143
"S2Z61","En cours d'études initiales","2017-2019",0.129299583320386
"S2Z80","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.101212964921399
"S2Z80","Bac + 2","2017-2019",0.154680252649589
"S2Z80","Bac, brevet professionnel ou équivalent","2017-2019",0.300595572735043
"S2Z80","CAP, BEP ou autre diplôme équivalent","2017-2019",0.252888227010358
"S2Z80","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.171638684039406
"S2Z80","En cours d'études initiales","2017-2019",0.0189842986442061
"S2Z81","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.228161658961473
"S2Z81","Bac + 2","2017-2019",0.120254534210256
"S2Z81","Bac, brevet professionnel ou équivalent","2017-2019",0.256221886854638
"S2Z81","CAP, BEP ou autre diplôme équivalent","2017-2019",0.230876905206463
"S2Z81","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.162208734910234
"S2Z81","En cours d'études initiales","2017-2019",0.00227627985693579
"S3Z00","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.111502928838262
"S3Z00","Bac + 2","2017-2019",0.138481838105445
"S3Z00","Bac, brevet professionnel ou équivalent","2017-2019",0.211152477246615
"S3Z00","CAP, BEP ou autre diplôme équivalent","2017-2019",0.300515367600868
"S3Z00","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.238036031977178
"S3Z00","En cours d'études initiales","2017-2019",0.000311356231631994
"S3Z90","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.245067477779653
"S3Z90","Bac + 2","2017-2019",0.194351647866394
"S3Z90","Bac, brevet professionnel ou équivalent","2017-2019",0.219219800218022
"S3Z90","CAP, BEP ou autre diplôme équivalent","2017-2019",0.249171005455029
"S3Z90","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0873375363416015
"S3Z90","En cours d'études initiales","2017-2019",0.0048525323393008
"T0Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0173966653375808
"T0Z60","Bac + 2","2017-2019",0.0782113154698531
"T0Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.550665523864869
"T0Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.249990942067407
"T0Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0306391860479913
"T0Z60","En cours d'études initiales","2017-2019",0.0730963672122989
"T1Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0262963597765247
"T1Z60","Bac + 2","2017-2019",0.0305757076456241
"T1Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.116534193984212
"T1Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.240719633509374
"T1Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.580655398391769
"T1Z60","En cours d'études initiales","2017-2019",0.00521870669249609
"T2A60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0283914735320329
"T2A60","Bac + 2","2017-2019",0.0341884087979661
"T2A60","Bac, brevet professionnel ou équivalent","2017-2019",0.150365987726416
"T2A60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.414399516399301
"T2A60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.362146792998048
"T2A60","En cours d'études initiales","2017-2019",0.0105078205462365
"T2B60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0510553169103779
"T2B60","Bac + 2","2017-2019",0.073197727766536
"T2B60","Bac, brevet professionnel ou équivalent","2017-2019",0.222154572613217
"T2B60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.377389041450848
"T2B60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.245885669289584
"T2B60","En cours d'études initiales","2017-2019",0.0303176719694377
"T2Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0381521771724777
"T2Z60","Bac + 2","2017-2019",0.0509886488905044
"T2Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.181283353736163
"T2Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.398460114291038
"T2Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.312076317198535
"T2Z60","En cours d'études initiales","2017-2019",0.0190393887112818
"T3Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0228456397039535
"T3Z60","Bac + 2","2017-2019",0.0210671757590283
"T3Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.0968519706121536
"T3Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.277108183750048
"T3Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.580719291273649
"T3Z60","En cours d'études initiales","2017-2019",0.00140773890116758
"T3Z61","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0664163685481365
"T3Z61","Bac + 2","2017-2019",0.0525957427973466
"T3Z61","Bac, brevet professionnel ou équivalent","2017-2019",0.23819426782503
"T3Z61","CAP, BEP ou autre diplôme équivalent","2017-2019",0.287793413938298
"T3Z61","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.343336900023644
"T3Z61","En cours d'études initiales","2017-2019",0.0116633068675456
"T4Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0322069334235147
"T4Z60","Bac + 2","2017-2019",0.0329406110772425
"T4Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.141754616822146
"T4Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.356784671638873
"T4Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.425096496038921
"T4Z60","En cours d'études initiales","2017-2019",0.0112166709993028
"T4Z61","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0168135330497897
"T4Z61","Bac + 2","2017-2019",0.0194411908275793
"T4Z61","Bac, brevet professionnel ou équivalent","2017-2019",0.158862807929935
"T4Z61","CAP, BEP ou autre diplôme équivalent","2017-2019",0.428465019484269
"T4Z61","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.360466309172738
"T4Z61","En cours d'études initiales","2017-2019",0.0159511395356893
"T4Z62","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0196663550609341
"T4Z62","Bac + 2","2017-2019",0.0428430509296052
"T4Z62","Bac, brevet professionnel ou équivalent","2017-2019",0.15986815357012
"T4Z62","CAP, BEP ou autre diplôme équivalent","2017-2019",0.331223933465417
"T4Z62","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.436659515041373
"T4Z62","En cours d'études initiales","2017-2019",0.00973899193255104
"T6Z61","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.379029280901375
"T6Z61","Bac + 2","2017-2019",0.166248709018903
"T6Z61","Bac, brevet professionnel ou équivalent","2017-2019",0.209197746885533
"T6Z61","CAP, BEP ou autre diplôme équivalent","2017-2019",0.12354764626554
"T6Z61","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.112784015841405
"T6Z61","En cours d'études initiales","2017-2019",0.00919260108724374
"U0Z80","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.550741344523041
"U0Z80","Bac + 2","2017-2019",0.155417174762665
"U0Z80","Bac, brevet professionnel ou équivalent","2017-2019",0.0906244675146992
"U0Z80","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0437199334583454
"U0Z80","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0143638235371314
"U0Z80","En cours d'études initiales","2017-2019",0.145133256204118
"U0Z81","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.819749225707481
"U0Z81","Bac + 2","2017-2019",0.0825271873734807
"U0Z81","Bac, brevet professionnel ou équivalent","2017-2019",0.0352742235031306
"U0Z81","CAP, BEP ou autre diplôme équivalent","2017-2019",0.00978593102760585
"U0Z81","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0299136125449007
"U0Z81","En cours d'études initiales","2017-2019",0.0227498198434011
"U0Z90","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.777284887813947
"U0Z90","Bac + 2","2017-2019",0.133896768708243
"U0Z90","Bac, brevet professionnel ou équivalent","2017-2019",0.06220367216548
"U0Z90","CAP, BEP ou autre diplôme équivalent","2017-2019",0.00479563616215364
"U0Z90","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0170021357252552
"U0Z90","En cours d'études initiales","2017-2019",0.00481689942492119
"U0Z91","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.644047259975171
"U0Z91","Bac + 2","2017-2019",0.211733957459809
"U0Z91","Bac, brevet professionnel ou équivalent","2017-2019",0.0776460110318152
"U0Z91","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0665727715332048
"U0Z91","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0
"U0Z91","En cours d'études initiales","2017-2019",0
"U0Z92","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.712284057713605
"U0Z92","Bac + 2","2017-2019",0.136669861310124
"U0Z92","Bac, brevet professionnel ou équivalent","2017-2019",0.0629047120072678
"U0Z92","CAP, BEP ou autre diplôme équivalent","2017-2019",0.026425330097852
"U0Z92","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0344018373143215
"U0Z92","En cours d'études initiales","2017-2019",0.0273142015568296
"U1Z80","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.414482652643053
"U1Z80","Bac + 2","2017-2019",0.221633540855894
"U1Z80","Bac, brevet professionnel ou équivalent","2017-2019",0.190529495152086
"U1Z80","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0924243732717119
"U1Z80","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.068848779777918
"U1Z80","En cours d'études initiales","2017-2019",0.0120811582993372
"U1Z81","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.347576740660805
"U1Z81","Bac + 2","2017-2019",0.153745893807787
"U1Z81","Bac, brevet professionnel ou équivalent","2017-2019",0.249440389029858
"U1Z81","CAP, BEP ou autre diplôme équivalent","2017-2019",0.134924118972318
"U1Z81","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0972760389555378
"U1Z81","En cours d'études initiales","2017-2019",0.0170368185736931
"U1Z82","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.39098404560883
"U1Z82","Bac + 2","2017-2019",0.263352728650234
"U1Z82","Bac, brevet professionnel ou équivalent","2017-2019",0.160497445949208
"U1Z82","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0734490836973457
"U1Z82","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0776913363290743
"U1Z82","En cours d'études initiales","2017-2019",0.0340253597653084
"U1Z91","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.387064131058436
"U1Z91","Bac + 2","2017-2019",0.193895913763108
"U1Z91","Bac, brevet professionnel ou équivalent","2017-2019",0.221566898760276
"U1Z91","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0615640094265351
"U1Z91","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.103383679638585
"U1Z91","En cours d'études initiales","2017-2019",0.0325253673530594
"U1Z92","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.679257204560215
"U1Z92","Bac + 2","2017-2019",0.07933818984202
"U1Z92","Bac, brevet professionnel ou équivalent","2017-2019",0.121295999248832
"U1Z92","CAP, BEP ou autre diplôme équivalent","2017-2019",0.028594259825823
"U1Z92","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0915143465231101
"U1Z92","En cours d'études initiales","2017-2019",0
"U1Z93","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.512611655881085
"U1Z93","Bac + 2","2017-2019",0.21500979495352
"U1Z93","Bac, brevet professionnel ou équivalent","2017-2019",0.147113112968464
"U1Z93","CAP, BEP ou autre diplôme équivalent","2017-2019",0.0603260985639067
"U1Z93","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0635919919041108
"U1Z93","En cours d'études initiales","2017-2019",0.00134734572891404
"V0Z60","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.0456686568910585
"V0Z60","Bac + 2","2017-2019",0.0681091764123531
"V0Z60","Bac, brevet professionnel ou équivalent","2017-2019",0.233372368031195
"V0Z60","CAP, BEP ou autre diplôme équivalent","2017-2019",0.596605003362466
"V0Z60","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.0416223761163279
"V0Z60","En cours d'études initiales","2017-2019",0.0146224191865997
"V1Z80","Diplôme supérieur (bac + 3 ou plus)","2017-2019",0.36260060399694
"V1Z80","Bac + 2","2017-2019",0.601483241175583
"V1Z80","Bac, brevet professionnel ou équivalent","2017-2019",0.0156635714383961
"V1Z80","CAP, BEP ou autre diplôme équivalent","2017-2019",0.00891380938420077
"V1Z80","Aucun diplôme, CEP ou brevet des collèges","2017-2019",0.00405938686360074
