"Fap","Specialite","Label_spedipl","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"R2Z83",310,"Spécialités plurivalentes des échanges et de la gestion",1.6084,9.76966217402317,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83",128,"Droit, sciences politiques",1.36173,8.27135169872704,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.91299,5.54563781911304,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"R2Z83",331,"Santé",0.83305,5.06007030220716,"Représentants auprès des particuliers","R","Commerce","R2Z","Attachés commerciaux et représentants"
"J4Z80",311,"Transport, manutention, magasinage",2.28599,27.0117394052901,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",110,"Spécialités pluri-scientifiques",1.54107,18.2096077608872,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",255,"Électricité, électronique",1.24371,14.6959393592069,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",343,"Nettoyage, assainissement, protection environnement",0.90828,10.7324278177231,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",310,"Spécialités plurivalentes des échanges et de la gestion",0.64614,7.63492635546707,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",233,"Bâtiment : finitions",0.52124,6.15908164410755,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",312,"Commerce, vente",0.51052,6.03241186583874,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",334,"Accueil, hôtellerie, tourisme",0.43526,5.14312385161203,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z80",330,"Spécialités plurivalentes sanitaires et sociales",0.37074,4.3807419398673,"Responsables logistiques (non cadres)","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J1Z80",311,"Transport, manutention, magasinage",3.991,55.0126883436784,"Responsables magasinage","J","Transports, logistique et tourisme","J1Z","Ouvriers qualifiés de la manutention"
"J1Z80",314,"Comptabilité, gestion",1.06358,14.6605850835804,"Responsables magasinage","J","Transports, logistique et tourisme","J1Z","Ouvriers qualifiés de la manutention"
"J1Z80",312,"Commerce, vente",0.91761,12.6485073793642,"Responsables magasinage","J","Transports, logistique et tourisme","J1Z","Ouvriers qualifiés de la manutention"
"J1Z80",200,"Technologies industrielles fondamentales",0.66872,9.21776119999614,"Responsables magasinage","J","Transports, logistique et tourisme","J1Z","Ouvriers qualifiés de la manutention"
"J1Z80",310,"Spécialités plurivalentes des échanges et de la gestion",0.61378,8.46045799338083,"Responsables magasinage","J","Transports, logistique et tourisme","J1Z","Ouvriers qualifiés de la manutention"
"D1Z40",250,"Spécialités pluritechnologiques mécanique-électricité",0.35211,23.8888700430815,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"D1Z40",225,"Plasturgie, matériaux composites",0.29798,20.2164252518742,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"D1Z40",234,"Travail du bois et de l’ameublement",0.29555,20.0515621289732,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"D1Z40",251,"Mécanique générale et de précision, usinage",0.26714,18.1240883340683,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"D1Z40",252,"Moteurs et mécanique auto",0.13398,9.08986057871705,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"D1Z40",201,"Technologies de commandes des transformations industrielles",0.12719,8.62919366328573,"Régleurs","D","Mécanique, travail des métaux","D1Z","Ouvriers qualifiés travaillant par enlèvement de métal"
"V1Z81",331,"Santé",5.59735,100,"Sages-femmes","V","Santé, action sociale, culturelle et sportive","V1Z","Infirmiers, sages-femmes"
"V1Z81",110,"Spécialités pluri-scientifiques",0,0,"Sages-femmes","V","Santé, action sociale, culturelle et sportive","V1Z","Infirmiers, sages-femmes"
"V1Z81",0,"Non déclaré",NA,NA,"Sages-femmes","V","Santé, action sociale, culturelle et sportive","V1Z","Infirmiers, sages-femmes"
"V1Z81",100,"Formations générales",NA,NA,"Sages-femmes","V","Santé, action sociale, culturelle et sportive","V1Z","Infirmiers, sages-femmes"
"V",331,"Santé",279.93109,71.1770287325695,"Santé, action sociale, culturelle et sportive","V","Santé, action sociale, culturelle et sportive",NA,NA
"V",332,"Travail social",54.66558,13.8996120736092,"Santé, action sociale, culturelle et sportive","V","Santé, action sociale, culturelle et sportive",NA,NA
"V",330,"Spécialités plurivalentes sanitaires et sociales",35.68292,9.07296228547525,"Santé, action sociale, culturelle et sportive","V","Santé, action sociale, culturelle et sportive",NA,NA
"V",335,"Animation culturelle, sportive et de loisirs",23.00894,5.85039690834614,"Santé, action sociale, culturelle et sportive","V","Santé, action sociale, culturelle et sportive",NA,NA
"L0Z",324,"Secrétariat, bureautique",5.18935,20.5305375599624,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",314,"Comptabilité, gestion",4.89008,19.3465407249889,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",330,"Spécialités plurivalentes sanitaires et sociales",3.62505,14.3417239503486,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",310,"Spécialités plurivalentes des échanges et de la gestion",3.41348,13.5046931407942,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",312,"Commerce, vente",3.25949,12.8954651105287,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",334,"Accueil, hôtellerie, tourisme",2.33249,9.22799070273478,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",120,"Spécialités pluridisciplinaires sciences humaines et droit",1.41862,5.61246229167697,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z",331,"Santé",1.14769,4.54058651896543,"Secrétaires","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",324,"Secrétariat, bureautique",5.18935,20.5305375599624,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",314,"Comptabilité, gestion",4.89008,19.3465407249889,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",330,"Spécialités plurivalentes sanitaires et sociales",3.62505,14.3417239503486,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",310,"Spécialités plurivalentes des échanges et de la gestion",3.41348,13.5046931407942,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",312,"Commerce, vente",3.25949,12.8954651105287,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",334,"Accueil, hôtellerie, tourisme",2.33249,9.22799070273478,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",120,"Spécialités pluridisciplinaires sciences humaines et droit",1.41862,5.61246229167697,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L0Z60",331,"Santé",1.14769,4.54058651896543,"Secrétaires bureautiques et assimilés","L","Gestion, administration des entreprises","L0Z","Secrétaires"
"L3Z",324,"Secrétariat, bureautique",1.68539,17.7211742687107,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",310,"Spécialités plurivalentes des échanges et de la gestion",1.47977,15.5591655626354,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",128,"Droit, sciences politiques",1.26743,13.3264988539104,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",136,"Langues vivantes, civilisations étrangères et régionales",0.93363,9.8167308056274,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",334,"Accueil, hôtellerie, tourisme",0.78748,8.28002439383425,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",311,"Transport, manutention, magasinage",0.76926,8.08844867831683,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",312,"Commerce, vente",0.69089,7.26442075158244,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",314,"Comptabilité, gestion",0.66497,6.99188274136227,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",331,"Santé",0.46567,4.89632620444557,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.39084,4.109519904107,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z",221,"Agro-alimentaire, alimentation, cuisine",0.37527,3.94580783546779,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",324,"Secrétariat, bureautique",1.68539,17.7211742687107,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",310,"Spécialités plurivalentes des échanges et de la gestion",1.47977,15.5591655626354,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",128,"Droit, sciences politiques",1.26743,13.3264988539104,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",136,"Langues vivantes, civilisations étrangères et régionales",0.93363,9.8167308056274,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",334,"Accueil, hôtellerie, tourisme",0.78748,8.28002439383425,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",311,"Transport, manutention, magasinage",0.76926,8.08844867831683,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
"L3Z80",312,"Commerce, vente",0.69089,7.26442075158244,"Secrétaires de direction","L","Gestion, administration des entreprises","L3Z","Secrétaires de direction"
