"Fap","stat_sl","annee","effectif","pourcentage","part"
"P1Z","int","1986-1988",0.19171,0.000495772332531631,0.0495772332531631
"P2Z","int","1986-1988",0,0,0
"P3Z","int","1986-1988",0,0,0
"P4Z","int","1986-1988",0,0,0
"Q0Z","int","1986-1988",1.2304,0.0033804583625696,0.33804583625696
"Q1Z","int","1986-1988",0.22088,0.00159202568691065,0.159202568691065
"Q2Z","int","1986-1988",0,0,0
"R0Z","int","1986-1988",0.93588,0.0034200896463426,0.34200896463426
"R1Z","int","1986-1988",1.62523,0.00238904574245789,0.238904574245789
"R2Z","int","1986-1988",1.03886,0.00260230999036439,0.260230999036439
"R3Z","int","1986-1988",0.44567,0.00075756061368818,0.075756061368818
"R4Z","int","1986-1988",0.34443,0.00125320099655003,0.125320099655003
"S0Z","int","1986-1988",0.18797,0.000626750283608088,0.0626750283608088
"S1Z","int","1986-1988",0.4563,0.00163810395659725,0.163810395659725
"S2Z","int","1986-1988",1.30641,0.00552396691531093,0.552396691531093
"S3Z","int","1986-1988",0,0,0
"T0Z","int","1986-1988",0.35392,0.00209904899297306,0.209904899297306
"T1Z","int","1986-1988",0.08696,0.000428944309651227,0.0428944309651227
"T2A","int","1986-1988",0,NA,NA
"T2B","int","1986-1988",0,NA,NA
"T2Z","int","1986-1988",0.27834,0.000741554013100947,0.0741554013100947
"T3Z","int","1986-1988",0.7455,0.00466300369118493,0.466300369118493
"T4Z","int","1986-1988",3.32025,0.00282712470267614,0.282712470267614
"T6Z","int","1986-1988",0,0,0
"U0Z","int","1986-1988",0.19344,0.00285551737504971,0.285551737504971
"U1Z","int","1986-1988",1.64441,0.00830510478514864,0.830510478514864
"V0Z","int","1986-1988",0.38295,0.00122430592052859,0.122430592052859
"V1Z","int","1986-1988",1.5576,0.00402712465988171,0.402712465988171
"V2Z","int","1986-1988",0,0,0
"V3Z","int","1986-1988",0.62577,0.00270436572452731,0.270436572452731
"V4Z","int","1986-1988",0.38917,0.00288766388681622,0.288766388681622
"V5Z","int","1986-1988",0.18732,0.000739034994364326,0.0739034994364326
"W0Z","int","1986-1988",0.17219,0.000186355288505833,0.0186355288505833
"W1Z","int","1986-1988",0.10056,0.00185410467726299,0.185410467726299
"X0Z","int","1986-1988",0,0,0
"ZZZ","int","1986-1988",0,0,0
"SAL","int","1986-1988",283.06824,0.00749352789525499,0.749352789525499
"A0Z","int","1987-1989",0.75866,0.000557966366526419,0.0557966366526419
"A1Z","int","1987-1989",0.428,0.00123979551253118,0.123979551253118
"A2Z","int","1987-1989",0,0,0
"A3Z","int","1987-1989",0,0,0
"B0Z","int","1987-1989",8.34961,0.0282170321635796,2.82170321635796
"B1Z","int","1987-1989",1.98163,0.0165893010506538,1.65893010506538
"B2Z","int","1987-1989",5.47275,0.0162489585999308,1.62489585999308
"B3Z","int","1987-1989",3.19593,0.0204563111854564,2.04563111854564
"B4Z","int","1987-1989",5.72807,0.0112236798567525,1.12236798567525
"B5Z","int","1987-1989",0.9483,0.0129162891527143,1.29162891527143
"B6Z","int","1987-1989",1.1265,0.0048865116878289,0.48865116878289
"B7Z","int","1987-1989",0.26057,0.00312901679440353,0.312901679440353
"C0Z","int","1987-1989",3.68286,0.0486172596380484,4.86172596380484
"C1Z","int","1987-1989",1.40479,0.0176867420003686,1.76867420003686
"C2Z","int","1987-1989",3.22989,0.0197022564365895,1.97022564365895
"D0Z","int","1987-1989",4.54018,0.0718313239554455,7.18313239554455
"D1Z","int","1987-1989",1.54848,0.012785553566299,1.2785553566299
"D2Z","int","1987-1989",5.68685,0.0303093080650682,3.03093080650682
"D3Z","int","1987-1989",14.15823,0.0424094667846532,4.24094667846532
"D4Z","int","1987-1989",3.2319,0.0221411026528081,2.21411026528081
"D6Z","int","1987-1989",2.71842,0.0108859532591425,1.08859532591425
"E0Z","int","1987-1989",12.9248,0.0436608837592815,4.36608837592815
"E1Z","int","1987-1989",2.69513,0.0104227543702299,1.04227543702299
"E2Z","int","1987-1989",1.69095,0.00809721697941316,0.809721697941316
"ENS","int","1987-1989",178.59729,0.00788834059192112,0.788834059192112
"F0Z","int","1987-1989",1.8815,0.00907087965596706,0.907087965596706
"F1Z","int","1987-1989",0.9115,0.00679032533219702,0.679032533219702
"F2Z","int","1987-1989",1.32913,0.0256088195161351,2.56088195161351
"F3Z","int","1987-1989",0.56962,0.00740316567796632,0.740316567796632
"F4Z","int","1987-1989",1.45825,0.0130460836073018,1.30460836073018
"F5Z","int","1987-1989",0.05431,0.00165429070800962,0.165429070800962
"G0A","int","1987-1989",3.86813,0.0175970330252182,1.75970330252182
"G0B","int","1987-1989",0.57836,0.00271146036444191,0.271146036444191
"G1Z","int","1987-1989",1.40885,0.00554244303225392,0.554244303225392
"H0Z","int","1987-1989",0.33629,0.00341444306675856,0.341444306675856
"J0Z","int","1987-1989",25.85701,0.0584202657444385,5.84202657444385
"J1Z","int","1987-1989",5.56518,0.016804109672181,1.6804109672181
"J3Z","int","1987-1989",3.3412,0.0050529660087769,0.50529660087769
"J4Z","int","1987-1989",0,0,0
"J5Z","int","1987-1989",0.21403,0.00148536200485215,0.148536200485215
"J6Z","int","1987-1989",0,0,0
"K0Z","int","1987-1989",1.19328,0.00777922257580876,0.777922257580876
"L0Z","int","1987-1989",11.49989,0.0202326762430305,2.02326762430305
"L1Z","int","1987-1989",4.87625,0.0145894941938675,1.45894941938675
"L2Z","int","1987-1989",1.93885,0.0097860524689082,0.97860524689082
"L3Z","int","1987-1989",2.02543,0.0111950719861651,1.11950719861651
"L4Z","int","1987-1989",0.57482,0.00355470628158688,0.355470628158688
"L5Z","int","1987-1989",0.23092,0.000781030232722454,0.0781030232722454
"L6Z","int","1987-1989",NA,NA,NA
"M0Z","int","1987-1989",1.59531,0.040726594863932,4.07265948639319
"M1Z","int","1987-1989",1.38423,0.00949605588131464,0.949605588131464
"M2Z","int","1987-1989",0.17939,0.00238811668663753,0.238811668663753
"N0Z","int","1987-1989",0.24191,0.00157928285895439,0.157928285895439
"P0Z","int","1987-1989",0.38115,0.000447911652901996,0.0447911652901996
"P1Z","int","1987-1989",0,0,0
"P2Z","int","1987-1989",0,0,0
"P3Z","int","1987-1989",0,0,0
"P4Z","int","1987-1989",0,0,0
"Q0Z","int","1987-1989",1.16844,0.00319171506772561,0.319171506772561
"Q1Z","int","1987-1989",0.21454,0.00144598013276947,0.144598013276947
"Q2Z","int","1987-1989",0,0,0
"R0Z","int","1987-1989",1.34036,0.0048647588263038,0.48647588263038
"R1Z","int","1987-1989",2.2339,0.00322680071267821,0.322680071267821
"R2Z","int","1987-1989",0.92905,0.00222236277026508,0.222236277026508
"R3Z","int","1987-1989",0.35456,0.000598170992988649,0.0598170992988649
"R4Z","int","1987-1989",0,0,0
"S0Z","int","1987-1989",0.18797,0.000636110917276884,0.0636110917276883
"S1Z","int","1987-1989",1.36686,0.00481196220726579,0.481196220726579
"S2Z","int","1987-1989",1.68361,0.00671633115927512,0.671633115927512
"S3Z","int","1987-1989",0,0,0
"T0Z","int","1987-1989",0.26303,0.00151412982522027,0.151412982522027
"T1Z","int","1987-1989",0.18165,0.000862749702276548,0.0862749702276548
"T2A","int","1987-1989",0,NA,NA
"T2B","int","1987-1989",0,NA,NA
"T2Z","int","1987-1989",0.27834,0.000724559398173685,0.0724559398173685
"T3Z","int","1987-1989",1.01807,0.00634556967579734,0.634556967579734
"T4Z","int","1987-1989",3.2461,0.00274532318241185,0.274532318241185
"T6Z","int","1987-1989",0,0,0
"U0Z","int","1987-1989",0.09983,0.00128299044857757,0.128299044857757
"U1Z","int","1987-1989",1.39687,0.00709342848721937,0.709342848721937
"V0Z","int","1987-1989",0.38281,0.00117872622252162,0.117872622252162
"V1Z","int","1987-1989",1.21149,0.00317020482151966,0.317020482151966
"V2Z","int","1987-1989",0,0,0
"V3Z","int","1987-1989",0.70539,0.00293212394322639,0.293212394322639
"V4Z","int","1987-1989",0.07096,0.000532009248084099,0.0532009248084099
"V5Z","int","1987-1989",0.356,0.00145238393932625,0.145238393932625
"W0Z","int","1987-1989",0.17219,0.000187030595322654,0.0187030595322654
"W1Z","int","1987-1989",0.25469,0.00449976687571587,0.449976687571587
"X0Z","int","1987-1989",0,0,0
"ZZZ","int","1987-1989",0.22328,0.0156179287218661,1.56179287218661
"SAL","int","1987-1989",357.19459,0.00935734826956047,0.935734826956047
"A0Z","int","1988-1990",0.67244,0.000521128690158645,0.0521128690158645
"A1Z","int","1988-1990",0.73121,0.00217083527445075,0.217083527445075
"A2Z","int","1988-1990",0,0,0
"A3Z","int","1988-1990",0.08839,0.00234520306608967,0.234520306608967
"B0Z","int","1988-1990",10.06242,0.0353995607007118,3.53995607007118
"B1Z","int","1988-1990",2.3082,0.018679895764207,1.8679895764207
"B2Z","int","1988-1990",6.36428,0.0186365126867662,1.86365126867662
"B3Z","int","1988-1990",4.20558,0.0279960756313027,2.79960756313027
"B4Z","int","1988-1990",8.78392,0.0169269135887259,1.69269135887259
"B5Z","int","1988-1990",1.30097,0.0177298701369497,1.77298701369497
"B6Z","int","1988-1990",1.81635,0.00781321883839393,0.781321883839393
"B7Z","int","1988-1990",0.26057,0.00297095991296343,0.297095991296343
"C0Z","int","1988-1990",4.38752,0.0612781095897605,6.12781095897605
"C1Z","int","1988-1990",1.79314,0.0213555079808342,2.13555079808342
"C2Z","int","1988-1990",2.90183,0.0174334719681945,1.74334719681945
"D0Z","int","1988-1990",6.21414,0.0958769075626414,9.58769075626414
"D1Z","int","1988-1990",1.42761,0.0122555958902663,1.22555958902663
"D2Z","int","1988-1990",7.0102,0.0375241872886347,3.75241872886347
"D3Z","int","1988-1990",18.23311,0.0542174082653261,5.42174082653261
"D4Z","int","1988-1990",3.91149,0.0261300446513268,2.61300446513268
"D6Z","int","1988-1990",4.06025,0.0166089167374275,1.66089167374275
"E0Z","int","1988-1990",16.56679,0.0574913592691929,5.74913592691929
"E1Z","int","1988-1990",2.93842,0.0111065006528767,1.11065006528767
"E2Z","int","1988-1990",1.45407,0.0068778867759457,0.68778867759457
"ENS","int","1988-1990",215.69176,0.00946154818232535,0.946154818232535
"F0Z","int","1988-1990",2.27594,0.0121832662067273,1.21832662067273
"F1Z","int","1988-1990",0.56172,0.0040771345783212,0.40771345783212
"F2Z","int","1988-1990",1.50185,0.028287113876234,2.8287113876234
"F3Z","int","1988-1990",0.81153,0.00954135356644728,0.954135356644728
"F4Z","int","1988-1990",1.36287,0.0116932476764854,1.16932476764854
"F5Z","int","1988-1990",0.23943,0.00694553831185389,0.694553831185389
"G0A","int","1988-1990",5.05361,0.022387541324238,2.2387541324238
"G0B","int","1988-1990",1.02189,0.00481308161189839,0.481308161189839
"G1Z","int","1988-1990",1.67078,0.00660521022436161,0.660521022436161
"H0Z","int","1988-1990",0.33629,0.00330494189497618,0.330494189497618
"J0Z","int","1988-1990",32.27297,0.0734910066398604,7.34910066398604
"J1Z","int","1988-1990",7.40101,0.0221187623814544,2.21187623814544
"J3Z","int","1988-1990",3.9048,0.00571325432865926,0.571325432865926
"J4Z","int","1988-1990",0,0,0
"J5Z","int","1988-1990",0.40216,0.00279866488597647,0.279866488597647
"J6Z","int","1988-1990",0,0,0
"K0Z","int","1988-1990",1.06297,0.00697157739505529,0.697157739505529
"L0Z","int","1988-1990",13.59823,0.0227923574920973,2.27923574920973
"L1Z","int","1988-1990",5.08088,0.014671698765267,1.4671698765267
"L2Z","int","1988-1990",2.56869,0.0131998885710678,1.31998885710678
"L3Z","int","1988-1990",1.48849,0.00823726857533145,0.823726857533145
"L4Z","int","1988-1990",1.11617,0.00672491953919386,0.672491953919386
"L5Z","int","1988-1990",0.35085,0.00112929160987351,0.112929160987351
"L6Z","int","1988-1990",NA,NA,NA
"M0Z","int","1988-1990",2.28161,0.0506613412096097,5.06613412096097
"M1Z","int","1988-1990",1.58917,0.0109553542961042,1.09553542961042
"M2Z","int","1988-1990",0.17939,0.00203282550279824,0.203282550279824
"N0Z","int","1988-1990",0.25335,0.00159496159595628,0.159496159595628
"P0Z","int","1988-1990",0.14515,0.000167075609592311,0.0167075609592311
"P1Z","int","1988-1990",0,0,0
"P2Z","int","1988-1990",0,0,0
"P3Z","int","1988-1990",0,0,0
"P4Z","int","1988-1990",0,0,0
"Q0Z","int","1988-1990",1.23828,0.00337491057010282,0.337491057010282
"Q1Z","int","1988-1990",0.23469,0.00154309937911109,0.154309937911109
"Q2Z","int","1988-1990",0,0,0
"R0Z","int","1988-1990",0.79708,0.00295897658938264,0.295897658938264
"R1Z","int","1988-1990",2.04331,0.00288839751958363,0.288839751958363
"R2Z","int","1988-1990",1.06996,0.0025151027576594,0.25151027576594
"R3Z","int","1988-1990",0.83972,0.0013904727579227,0.13904727579227
"R4Z","int","1988-1990",0,0,0
"S0Z","int","1988-1990",0.28927,0.000971135517165669,0.0971135517165669
"S1Z","int","1988-1990",1.87653,0.00645518424535046,0.645518424535046
"S2Z","int","1988-1990",1.5151,0.00592570887431517,0.592570887431517
"S3Z","int","1988-1990",0,0,0
"T0Z","int","1988-1990",0.1499,0.000845944337426936,0.0845944337426937
"T1Z","int","1988-1990",0.28147,0.00131215970242733,0.131215970242733
"T2A","int","1988-1990",0,NA,NA
"T2B","int","1988-1990",0,NA,NA
"T2Z","int","1988-1990",0.27834,0.000731130309228404,0.0731130309228404
"T3Z","int","1988-1990",0.95522,0.00613250688319681,0.613250688319681
"T4Z","int","1988-1990",4.03947,0.00346004267306303,0.346004267306304
"T6Z","int","1988-1990",0,0,0
"U0Z","int","1988-1990",0.09525,0.00108750157559283,0.108750157559283
"U1Z","int","1988-1990",0.8389,0.00420364418720042,0.420364418720042
"V0Z","int","1988-1990",0.26255,0.000786290142649893,0.0786290142649893
"V1Z","int","1988-1990",1.20134,0.00319023940870073,0.319023940870073
"V2Z","int","1988-1990",0.09628,0.0003515714876692,0.03515714876692
"V3Z","int","1988-1990",0.73588,0.0030178675821811,0.30178675821811
"V4Z","int","1988-1990",0.07096,0.000544012830607008,0.0544012830607008
"V5Z","int","1988-1990",0.16868,0.000719858681003639,0.0719858681003639
"W0Z","int","1988-1990",0.11088,0.000119178288914484,0.0119178288914484
"W1Z","int","1988-1990",0.25469,0.0043810843256813,0.43810843256813
"X0Z","int","1988-1990",0,0,0
"ZZZ","int","1988-1990",0.22328,0.0128555011273321,1.28555011273321
"SAL","int","1988-1990",431.38351,0.01120058916541,1.120058916541
"A0Z","int","1989-1991",0.71968,0.000593567747286354,0.0593567747286354
"A1Z","int","1989-1991",1.01079,0.00296191721511857,0.296191721511857
"A2Z","int","1989-1991",0,0,0
"A3Z","int","1989-1991",0.08839,0.00237509330819677,0.237509330819677
"B0Z","int","1989-1991",11.4194,0.0425665885269039,4.25665885269039
"B1Z","int","1989-1991",3.54895,0.0288992935411571,2.88992935411571
"B2Z","int","1989-1991",6.55148,0.0184633263223301,1.846332632233
"B3Z","int","1989-1991",5.42205,0.0369510222192721,3.69510222192721
"B4Z","int","1989-1991",10.34934,0.0194888833969207,1.94888833969207
"B5Z","int","1989-1991",1.21977,0.0167711002005074,1.67711002005074
"B6Z","int","1989-1991",2.25527,0.00925069900044935,0.925069900044935
"B7Z","int","1989-1991",0.26057,0.00291278599814817,0.291278599814817
"C0Z","int","1989-1991",3.75061,0.0581133583980675,5.81133583980675
"C1Z","int","1989-1991",2.12355,0.0252848753092666,2.52848753092666
"C2Z","int","1989-1991",2.07919,0.0122049507068363,1.22049507068363
"D0Z","int","1989-1991",5.44412,0.0875937259561005,8.75937259561005
"D1Z","int","1989-1991",1.97751,0.0165743300253848,1.65743300253848
"D2Z","int","1989-1991",7.13265,0.0381188674405182,3.81188674405182
"D3Z","int","1989-1991",18.2607,0.0580022503756344,5.80022503756344
"D4Z","int","1989-1991",4.63199,0.0301376490644068,3.01376490644068
"D6Z","int","1989-1991",4.83631,0.0201773625004641,2.01773625004641
"E0Z","int","1989-1991",17.66467,0.0622694133589969,6.22694133589969
"E1Z","int","1989-1991",3.07618,0.0107990260522493,1.07990260522493
"E2Z","int","1989-1991",1.60071,0.00760971129438683,0.760971129438683
"ENS","int","1989-1991",231.35851,0.0101051980561144,1.01051980561144
"F0Z","int","1989-1991",2.05476,0.0122197492428669,1.22197492428669
"F1Z","int","1989-1991",0.4792,0.00331333027721484,0.331333027721484
"F2Z","int","1989-1991",1.5158,0.0283342673410464,2.83342673410464
"F3Z","int","1989-1991",0.62278,0.00680456143149494,0.680456143149494
"F4Z","int","1989-1991",1.40258,0.0118870629857209,1.18870629857209
"F5Z","int","1989-1991",0.36436,0.010200407949129,1.0200407949129
"G0A","int","1989-1991",5.57897,0.0222842808896984,2.22842808896984
"G0B","int","1989-1991",1.41967,0.00650478868314215,0.650478868314215
"G1Z","int","1989-1991",1.76807,0.00668251509024515,0.668251509024515
"H0Z","int","1989-1991",0.17494,0.00159948213862849,0.159948213862849
"J0Z","int","1989-1991",35.49972,0.0806582180568728,8.06582180568728
"J1Z","int","1989-1991",7.68988,0.0220985946051575,2.20985946051575
"J3Z","int","1989-1991",3.94695,0.00563793306555931,0.563793306555931
"J4Z","int","1989-1991",0.08288,0.00184204548838876,0.184204548838876
"J5Z","int","1989-1991",0.18812,0.0013013502234923,0.13013502234923
"J6Z","int","1989-1991",0,0,0
"K0Z","int","1989-1991",1.03985,0.00689765010921086,0.689765010921086
"L0Z","int","1989-1991",16.09057,0.0262519287305451,2.62519287305451
"L1Z","int","1989-1991",5.41578,0.0149665543613637,1.49665543613637
"L2Z","int","1989-1991",2.61596,0.0132453141073512,1.32453141073512
"L3Z","int","1989-1991",1.38146,0.00747009186559415,0.747009186559415
"L4Z","int","1989-1991",1.132,0.00647570914020602,0.647570914020602
"L5Z","int","1989-1991",0.24,0.000725243956202155,0.0725243956202155
"L6Z","int","1989-1991",NA,NA,NA
"M0Z","int","1989-1991",2.82952,0.0576582069290431,5.76582069290431
"M1Z","int","1989-1991",1.61118,0.0112999945224645,1.12999945224645
"M2Z","int","1989-1991",0.30725,0.00314211416781068,0.314211416781068
"N0Z","int","1989-1991",0.46825,0.00288863882465065,0.288863882465065
"P0Z","int","1989-1991",0.13655,0.000159973963666287,0.0159973963666287
"P1Z","int","1989-1991",0,0,0
"P2Z","int","1989-1991",0,0,0
"P3Z","int","1989-1991",0,0,0
"P4Z","int","1989-1991",0,0,0
"Q0Z","int","1989-1991",1.21107,0.00337334475766147,0.337334475766147
"Q1Z","int","1989-1991",0.51258,0.00332390658433484,0.332390658433484
"Q2Z","int","1989-1991",0.14622,0.000860959513529023,0.0860959513529023
"R0Z","int","1989-1991",0.53678,0.00205850174681962,0.205850174681962
"R1Z","int","1989-1991",1.31317,0.00185851797835952,0.185851797835952
"R2Z","int","1989-1991",0.90132,0.002141756873668,0.2141756873668
"R3Z","int","1989-1991",0.81534,0.00134826671478495,0.134826671478495
"R4Z","int","1989-1991",0,0,0
"S0Z","int","1989-1991",0.33678,0.00115870294356238,0.115870294356238
"S1Z","int","1989-1991",2.12534,0.00727240450738933,0.727240450738933
"S2Z","int","1989-1991",1.66902,0.0065281605002365,0.65281605002365
"S3Z","int","1989-1991",0,0,0
"T0Z","int","1989-1991",0.14427,0.000809091480614977,0.0809091480614977
"T1Z","int","1989-1991",0.52025,0.00248661184760972,0.248661184760972
"T2A","int","1989-1991",0,NA,NA
"T2B","int","1989-1991",0,NA,NA
"T2Z","int","1989-1991",0,0,0
"T3Z","int","1989-1991",1.15642,0.0077911296518165,0.77911296518165
"T4Z","int","1989-1991",4.74742,0.00411233531941759,0.411233531941759
"T6Z","int","1989-1991",0,0,0
"U0Z","int","1989-1991",0.19042,0.00189811199558536,0.189811199558536
"U1Z","int","1989-1991",0.52999,0.00253482411862742,0.253482411862742
"V0Z","int","1989-1991",0.13964,0.000402307627794686,0.0402307627794686
"V1Z","int","1989-1991",1.23163,0.00328227445739257,0.328227445739257
"V2Z","int","1989-1991",0.18775,0.000657240398269128,0.0657240398269128
"V3Z","int","1989-1991",0.47232,0.00192731683114543,0.192731683114543
"V4Z","int","1989-1991",0,0,0
"V5Z","int","1989-1991",0.30077,0.00129142731765733,0.129142731765733
