"Fap","annee","effectif","age","pourcentage"
"D1Z41","2003-2005",15.9924,"30-34 ans",0.148985707716581
"D1Z41","2003-2005",16.56727,"35-39 ans",0.154341214944704
"D1Z41","2003-2005",14.57921,"40-44 ans",0.135820384670134
"D1Z41","2003-2005",15.46462,"45-49 ans",0.144068892428153
"D1Z41","2003-2005",12.74353,"50-54 ans",0.118719131328474
"D1Z41","2003-2005",5.53773,"55-59 ans",0.051589669042379
"D1Z41","2003-2005",1.13352,"60 ans ou plus",0.0105599084196805
"D2Z40","2003-2005",8.41326,"15-24 ans",0.0838647443928836
"D2Z40","2003-2005",8.45879,"25-29 ans",0.0843185948399407
"D2Z40","2003-2005",9.89992,"30-34 ans",0.0986840131304626
"D2Z40","2003-2005",19.79829,"35-39 ans",0.197352575608763
"D2Z40","2003-2005",18.00494,"40-44 ans",0.17947617105726
"D2Z40","2003-2005",14.68823,"45-49 ans",0.146414666197631
"D2Z40","2003-2005",12.93497,"50-54 ans",0.128937885288178
"D2Z40","2003-2005",7.53714,"55-59 ans",0.0751314377011264
"D2Z40","2003-2005",0.58385,"60 ans ou plus",0.00581991178375387
"D2Z41","2003-2005",1.30823,"15-24 ans",0.0725263735039214
"D2Z41","2003-2005",2.81181,"25-29 ans",0.155882667636472
"D2Z41","2003-2005",3.37146,"30-34 ans",0.186908851817747
"D2Z41","2003-2005",1.68084,"35-39 ans",0.0931833314022238
"D2Z41","2003-2005",2.14531,"40-44 ans",0.11893287444998
"D2Z41","2003-2005",1.73156,"45-49 ans",0.0959951746286587
"D2Z41","2003-2005",2.7874,"50-54 ans",0.1545294126452
"D2Z41","2003-2005",2.20138,"55-59 ans",0.122041313915797
"D2Z41","2003-2005",0,"60 ans ou plus",0
"D2Z42","2003-2005",2.3646,"15-24 ans",0.0537759734699739
"D2Z42","2003-2005",2.79546,"25-29 ans",0.0635746353701993
"D2Z42","2003-2005",6.47137,"30-34 ans",0.147172554104028
"D2Z42","2003-2005",4.3423,"35-39 ans",0.0987530278265533
"D2Z42","2003-2005",8.97173,"40-44 ans",0.204035995288746
"D2Z42","2003-2005",7.0004,"45-49 ans",0.159203808119431
"D2Z42","2003-2005",8.21679,"50-54 ans",0.186867073098345
"D2Z42","2003-2005",3.40935,"55-59 ans",0.0775357841283328
"D2Z42","2003-2005",0.39931,"60 ans ou plus",0.0090811485943903
"D3Z20","2003-2005",79.53709,"15-24 ans",0.353871016280531
"D3Z20","2003-2005",25.3379,"25-29 ans",0.112731662968993
"D3Z20","2003-2005",24.28075,"30-34 ans",0.108028263022365
"D3Z20","2003-2005",22.11409,"35-39 ans",0.0983885065749718
"D3Z20","2003-2005",22.31526,"40-44 ans",0.0992835384694647
"D3Z20","2003-2005",22.74723,"45-49 ans",0.101205430041091
"D3Z20","2003-2005",18.288,"50-54 ans",0.0813657269298933
"D3Z20","2003-2005",9.29323,"55-59 ans",0.041346807440764
"D3Z20","2003-2005",0.84939,"60 ans ou plus",0.00377904827192597
"D4Z40","2003-2005",9.86291,"15-24 ans",0.0655155800367164
"D4Z40","2003-2005",15.69817,"25-29 ans",0.104277004764819
"D4Z40","2003-2005",19.22534,"30-34 ans",0.127706660762704
"D4Z40","2003-2005",19.08937,"35-39 ans",0.126803463489527
"D4Z40","2003-2005",18.35475,"40-44 ans",0.121923660732879
"D4Z40","2003-2005",28.28351,"45-49 ans",0.187876657408845
"D4Z40","2003-2005",26.45837,"50-54 ans",0.175752942830874
"D4Z40","2003-2005",12.41602,"55-59 ans",0.0824749239369995
"D4Z40","2003-2005",1.15453,"60 ans ou plus",0.00766910603663525
"D4Z41","2003-2005",1.85919,"15-24 ans",0.0755686273075239
"D4Z41","2003-2005",2.1227,"25-29 ans",0.0862792534306236
"D4Z41","2003-2005",1.92589,"30-34 ans",0.078279715169126
"D4Z41","2003-2005",3.84148,"35-39 ans",0.156140776590508
"D4Z41","2003-2005",4.96729,"40-44 ans",0.201900444138787
"D4Z41","2003-2005",4.00098,"45-49 ans",0.162623812781296
"D4Z41","2003-2005",4.74244,"50-54 ans",0.192761192179548
"D4Z41","2003-2005",0.89283,"55-59 ans",0.0362899636502867
"D4Z41","2003-2005",0.24987,"60 ans ou plus",0.0101562147523013
"D6Z70","2003-2005",7.22665,"15-24 ans",0.0625956368546174
"D6Z70","2003-2005",14.18302,"25-29 ans",0.122850168393623
"D6Z70","2003-2005",16.14575,"30-34 ans",0.139850899620909
"D6Z70","2003-2005",18.56985,"35-39 ans",0.16084791529197
"D6Z70","2003-2005",12.1026,"40-44 ans",0.104830032531905
"D6Z70","2003-2005",20.76189,"45-49 ans",0.179834878796609
"D6Z70","2003-2005",18.00008,"50-54 ans",0.15591269412993
"D6Z70","2003-2005",7.85659,"55-59 ans",0.0680520371895164
"D6Z70","2003-2005",0.60331,"60 ans ou plus",0.00522573719091962
"D6Z71","2003-2005",3.33584,"15-24 ans",0.0817561755097139
"D6Z71","2003-2005",6.73616,"25-29 ans",0.165092654090578
"D6Z71","2003-2005",8.55544,"30-34 ans",0.209680336647689
"D6Z71","2003-2005",6.86964,"35-39 ans",0.168364038301762
"D6Z71","2003-2005",5.47781,"40-44 ans",0.134252480865049
"D6Z71","2003-2005",4.99858,"45-49 ans",0.122507309636957
"D6Z71","2003-2005",3.10032,"50-54 ans",0.0759839518850653
"D6Z71","2003-2005",1.72851,"55-59 ans",0.0423630530631852
"D6Z71","2003-2005",0,"60 ans ou plus",0
"D6Z80","2003-2005",0.50292,"15-24 ans",0.00616373307599229
"D6Z80","2003-2005",4.04242,"25-29 ans",0.0495434619045827
"D6Z80","2003-2005",8.30592,"30-34 ans",0.101796456355973
"D6Z80","2003-2005",15.22807,"35-39 ans",0.186633577393076
"D6Z80","2003-2005",12.83894,"40-44 ans",0.157352658750259
"D6Z80","2003-2005",15.84016,"45-49 ans",0.194135286170783
"D6Z80","2003-2005",14.25801,"50-54 ans",0.174744627047699
"D6Z80","2003-2005",9.62791,"55-59 ans",0.117998622682886
"D6Z80","2003-2005",0.94906,"60 ans ou plus",0.011631576618749
"E0Z20","2003-2005",12.97986,"15-24 ans",0.189140975954648
"E0Z20","2003-2005",10.85408,"25-29 ans",0.158164362657981
"E0Z20","2003-2005",9.29606,"30-34 ans",0.135461080545781
"E0Z20","2003-2005",10.54834,"35-39 ans",0.153709155746013
"E0Z20","2003-2005",7.7609,"40-44 ans",0.113090911634365
"E0Z20","2003-2005",7.549,"45-49 ans",0.110003130040049
"E0Z20","2003-2005",6.97052,"50-54 ans",0.101573588290736
"E0Z20","2003-2005",2.39953,"55-59 ans",0.034965665733872
"E0Z20","2003-2005",0.26703,"60 ans ou plus",0.00389112939655509
"E0Z21","2003-2005",19.83008,"15-24 ans",0.177630967823306
"E0Z21","2003-2005",12.3211,"25-29 ans",0.110368133544985
"E0Z21","2003-2005",18.67331,"30-34 ans",0.167269024016273
"E0Z21","2003-2005",14.93046,"35-39 ans",0.133741873953466
"E0Z21","2003-2005",17.6579,"40-44 ans",0.158173333981867
"E0Z21","2003-2005",13.66777,"45-49 ans",0.122431135582224
"E0Z21","2003-2005",9.77726,"50-54 ans",0.0875812985353611
"E0Z21","2003-2005",3.95469,"55-59 ans",0.0354247391912261
"E0Z21","2003-2005",0.82382,"60 ans ou plus",0.00737949337129228
"E0Z22","2003-2005",6.0689,"15-24 ans",0.165164584907262
"E0Z22","2003-2005",4.53555,"25-29 ans",0.123434598209912
"E0Z22","2003-2005",3.97556,"30-34 ans",0.108194519134261
"E0Z22","2003-2005",5.06314,"35-39 ans",0.137792914107558
"E0Z22","2003-2005",4.76447,"40-44 ans",0.129664636071299
"E0Z22","2003-2005",5.68467,"45-49 ans",0.15470779892316
"E0Z22","2003-2005",4.61459,"50-54 ans",0.125585664925638
"E0Z22","2003-2005",2.01893,"55-59 ans",0.0549450041040089
"E0Z22","2003-2005",0.01875,"60 ans ou plus",0.000510279616901114
"E0Z23","2003-2005",1.65306,"15-24 ans",0.200503119632825
"E0Z23","2003-2005",0.85756,"25-29 ans",0.104015253694557
"E0Z23","2003-2005",1.21189,"30-34 ans",0.146992683660499
"E0Z23","2003-2005",0.24259,"35-39 ans",0.0294242506574032
"E0Z23","2003-2005",2.33554,"40-44 ans",0.283282552373929
"E0Z23","2003-2005",0.19086,"45-49 ans",0.0231498102991548
"E0Z23","2003-2005",0.66857,"50-54 ans",0.0810922596233153
"E0Z23","2003-2005",0.6401,"55-59 ans",0.0776390735224196
"E0Z23","2003-2005",0.44439,"60 ans ou plus",0.0539009965358976
"E0Z24","2003-2005",7.04947,"15-24 ans",0.216485920601121
"E0Z24","2003-2005",3.85211,"25-29 ans",0.118296493155767
"E0Z24","2003-2005",3.5033,"30-34 ans",0.107584701494142
"E0Z24","2003-2005",5.10318,"35-39 ans",0.156716266654547
"E0Z24","2003-2005",4.66737,"40-44 ans",0.143332745757632
"E0Z24","2003-2005",4.89539,"45-49 ans",0.150335133116606
"E0Z24","2003-2005",1.85648,"50-54 ans",0.0570116309279376
"E0Z24","2003-2005",1.63588,"55-59 ans",0.0502371082922491
"E0Z24","2003-2005",0,"60 ans ou plus",0
"E1Z40","2003-2005",0.9137,"15-24 ans",0.0763431489606319
"E1Z40","2003-2005",2.71615,"25-29 ans",0.226944778427734
"E1Z40","2003-2005",2.16068,"30-34 ans",0.180533123668883
"E1Z40","2003-2005",1.52256,"35-39 ans",0.127215743549852
"E1Z40","2003-2005",1.89757,"40-44 ans",0.158549271285133
"E1Z40","2003-2005",0.61875,"45-49 ans",0.0516989421247576
"E1Z40","2003-2005",1.15504,"50-54 ans",0.0965080341200485
"E1Z40","2003-2005",0.98388,"55-59 ans",0.08220695786296
"E1Z40","2003-2005",0,"60 ans ou plus",0
"E1Z41","2003-2005",5.8999,"15-24 ans",0.0644020414701598
"E1Z41","2003-2005",10.98284,"25-29 ans",0.119886323012276
"E1Z41","2003-2005",14.68882,"30-34 ans",0.160340004879356
"E1Z41","2003-2005",13.3236,"35-39 ans",0.145437556523301
"E1Z41","2003-2005",13.71071,"40-44 ans",0.149663166156263
"E1Z41","2003-2005",12.71405,"45-49 ans",0.13878383961655
"E1Z41","2003-2005",14.47392,"50-54 ans",0.157994202626447
"E1Z41","2003-2005",5.45052,"55-59 ans",0.0594967058889024
"E1Z41","2003-2005",0.36609,"60 ans ou plus",0.00399615982674466
"E1Z42","2003-2005",7.25442,"15-24 ans",0.117012247347053
"E1Z42","2003-2005",8.90635,"25-29 ans",0.143657525916535
"E1Z42","2003-2005",9.37055,"30-34 ans",0.151144972910023
"E1Z42","2003-2005",8.05927,"35-39 ans",0.129994306185289
"E1Z42","2003-2005",9.19687,"40-44 ans",0.148343551553218
"E1Z42","2003-2005",9.06585,"45-49 ans",0.14623022689771
"E1Z42","2003-2005",6.7761,"50-54 ans",0.109297047765137
"E1Z42","2003-2005",3.36769,"55-59 ans",0.0543201214250344
"E1Z42","2003-2005",0,"60 ans ou plus",0
"E1Z43","2003-2005",5.1997,"15-24 ans",0.0597766569263415
"E1Z43","2003-2005",8.97229,"25-29 ans",0.103147008706972
"E1Z43","2003-2005",10.65268,"30-34 ans",0.122465064851068
"E1Z43","2003-2005",11.1665,"35-39 ans",0.128372029072445
"E1Z43","2003-2005",14.96225,"40-44 ans",0.172008632247274
"E1Z43","2003-2005",15.909,"45-49 ans",0.182892635159945
"E1Z43","2003-2005",11.57257,"50-54 ans",0.133040280525044
"E1Z43","2003-2005",8.28719,"55-59 ans",0.0952709797706421
"E1Z43","2003-2005",0.26328,"60 ans ou plus",0.00302671274026717
"E1Z44","2003-2005",0.27781,"15-24 ans",0.0228993979439092
"E1Z44","2003-2005",0.63572,"25-29 ans",0.052401300388402
"E1Z44","2003-2005",0.43414,"30-34 ans",0.0357854095366212
"E1Z44","2003-2005",2.6829,"35-39 ans",0.221146808047637
"E1Z44","2003-2005",2.20733,"40-44 ans",0.181946395246856
"E1Z44","2003-2005",2.05452,"45-49 ans",0.169350531167778
"E1Z44","2003-2005",3.47707,"50-54 ans",0.286608867963098
"E1Z44","2003-2005",0.36227,"55-59 ans",0.0298612897056981
"E1Z44","2003-2005",0,"60 ans ou plus",0
"E1Z46","2003-2005",4.9675,"15-24 ans",0.0873102178176822
"E1Z46","2003-2005",7.8473,"25-29 ans",0.137926416161187
"E1Z46","2003-2005",9.75667,"30-34 ans",0.17148605593865
"E1Z46","2003-2005",8.93939,"35-39 ans",0.157121306101099
"E1Z46","2003-2005",8.68482,"40-44 ans",0.152646910097104
"E1Z46","2003-2005",6.35286,"45-49 ans",0.111659706163108
"E1Z46","2003-2005",5.91269,"50-54 ans",0.103923150838134
"E1Z46","2003-2005",3.68854,"55-59 ans",0.0648308466691965
"E1Z46","2003-2005",0.74506,"60 ans ou plus",0.0130953902138384
"E1Z47","2003-2005",0.96382,"15-24 ans",0.0658366781515291
"E1Z47","2003-2005",1.78833,"25-29 ans",0.122157359920653
"E1Z47","2003-2005",3.49117,"30-34 ans",0.238475063458191
"E1Z47","2003-2005",2.06645,"35-39 ans",0.141155198653511
"E1Z47","2003-2005",2.60173,"40-44 ans",0.177719139099809
"E1Z47","2003-2005",1.99881,"45-49 ans",0.136534841211075
"E1Z47","2003-2005",1.08077,"50-54 ans",0.0738253062250505
"E1Z47","2003-2005",0.64848,"55-59 ans",0.0442964132801806
"E1Z47","2003-2005",0,"60 ans ou plus",0
"E2Z70","2003-2005",12.97365,"15-24 ans",0.0902880896886814
"E2Z70","2003-2005",25.99388,"25-29 ans",0.180900345607969
"E2Z70","2003-2005",18.55107,"30-34 ans",0.129103272554833
"E2Z70","2003-2005",19.79784,"35-39 ans",0.137779973528048
"E2Z70","2003-2005",24.52324,"40-44 ans",0.170665656355541
"E2Z70","2003-2005",19.3192,"45-49 ans",0.13444895324859
"E2Z70","2003-2005",14.59896,"50-54 ans",0.101599180634707
"E2Z70","2003-2005",7.79069,"55-59 ans",0.0542180895474067
"E2Z70","2003-2005",0.14318,"60 ans ou plus",0.000996438834223631
"E2Z80","2003-2005",1.41608,"15-24 ans",0.0188816809506869
"E2Z80","2003-2005",5.70377,"25-29 ans",0.0760527409158378
"E2Z80","2003-2005",12.37242,"30-34 ans",0.164970967055462
"E2Z80","2003-2005",10.53802,"35-39 ans",0.140511504640951
"E2Z80","2003-2005",13.57576,"40-44 ans",0.181016022387928
"E2Z80","2003-2005",12.73996,"45-49 ans",0.169871659824666
"E2Z80","2003-2005",11.5604,"50-54 ans",0.154143681474437
"E2Z80","2003-2005",7.05888,"55-59 ans",0.0941214620848998
"E2Z80","2003-2005",0.03227,"60 ans ou plus",0.000430280665130972
"ENSEM","2003-2005",2309.85397,"15-24 ans",0.0930120897525383
"ENSEM","2003-2005",2850.50936,"25-29 ans",0.11478294120592
"ENSEM","2003-2005",3384.62261,"30-34 ans",0.136290356909355
"ENSEM","2003-2005",3500.61963,"35-39 ans",0.140961269172812
"ENSEM","2003-2005",3580.5418,"40-44 ans",0.144179536710849
"ENSEM","2003-2005",3469.42035,"45-49 ans",0.139704951557385
"ENSEM","2003-2005",3218.84291,"50-54 ans",0.129614819608809
"ENSEM","2003-2005",2057.30377,"55-59 ans",0.0828425196522166
"ENSEM","2003-2005",462.19672,"60 ans ou plus",0.0186115154301156
"F0Z20","2003-2005",2.89262,"15-24 ans",0.0662360566577012
"F0Z20","2003-2005",2.79449,"25-29 ans",0.0639890472890941
"F0Z20","2003-2005",5.13617,"30-34 ans",0.117609519094657
"F0Z20","2003-2005",5.22141,"35-39 ans",0.119561369482714
"F0Z20","2003-2005",7.74895,"40-44 ans",0.177437717791377
"F0Z20","2003-2005",9.17185,"45-49 ans",0.210019697110556
"F0Z20","2003-2005",6.45567,"50-54 ans",0.14782381504775
"F0Z20","2003-2005",4.20482,"55-59 ans",0.0962831950810806
"F0Z20","2003-2005",0.0454,"60 ans ou plus",0.00103958244507043
"F1Z40","2003-2005",0.91771,"15-24 ans",0.0164534246936374
"F1Z40","2003-2005",2.79539,"25-29 ans",0.0501179445079024
"F1Z40","2003-2005",8.37374,"30-34 ans",0.150130978734131
"F1Z40","2003-2005",6.00631,"35-39 ans",0.107685836780292
"F1Z40","2003-2005",7.66122,"40-44 ans",0.137356361303014
"F1Z40","2003-2005",14.2586,"45-49 ans",0.255639364654083
"F1Z40","2003-2005",9.66378,"50-54 ans",0.173259827707968
"F1Z40","2003-2005",5.85782,"55-59 ans",0.105023591590898
"F1Z40","2003-2005",0.24166,"60 ans ou plus",0.00433267002807468
"F1Z41","2003-2005",2.6616,"15-24 ans",0.0623666425629372
"F1Z41","2003-2005",1.87551,"25-29 ans",0.0439469724200535
"F1Z41","2003-2005",4.14445,"30-34 ans",0.0971128012360855
"F1Z41","2003-2005",8.61831,"35-39 ans",0.20194434147377
"F1Z41","2003-2005",7.29399,"40-44 ans",0.170912859628659
"F1Z41","2003-2005",7.42168,"45-49 ans",0.173904893213293
"F1Z41","2003-2005",6.01565,"50-54 ans",0.140958781685352
"F1Z41","2003-2005",3.22901,"55-59 ans",0.0756622003690073
"F1Z41","2003-2005",1.41646,"60 ans ou plus",0.0331905074108424
"F2Z20","2003-2005",8.98607,"15-24 ans",0.266126500614817
"F2Z20","2003-2005",3.33184,"25-29 ans",0.0986739386415275
"F2Z20","2003-2005",3.66794,"30-34 ans",0.108627691155879
"F2Z20","2003-2005",3.01115,"35-39 ans",0.0891765602011007
"F2Z20","2003-2005",5.62715,"40-44 ans",0.166650575605873
"F2Z20","2003-2005",5.50298,"45-49 ans",0.162973225264584
"F2Z20","2003-2005",2.06496,"50-54 ans",0.0611547182149229
"F2Z20","2003-2005",1.57407,"55-59 ans",0.0466167903012957
"F2Z20","2003-2005",0,"60 ans ou plus",0
"F3Z40","2003-2005",0.71683,"15-24 ans",0.0360242872334224
"F3Z40","2003-2005",0.60906,"25-29 ans",0.0306083065474216
"F3Z40","2003-2005",0.59833,"30-34 ans",0.030069070463532
"F3Z40","2003-2005",3.91473,"35-39 ans",0.196734732030322
"F3Z40","2003-2005",3.27924,"40-44 ans",0.164798185995742
"F3Z40","2003-2005",2.15434,"45-49 ans",0.108266343426546
"F3Z40","2003-2005",3.32243,"50-54 ans",0.166968699179637
"F3Z40","2003-2005",4.23629,"55-59 ans",0.212894727849106
"F3Z40","2003-2005",1.06727,"60 ans ou plus",0.0536356472742696
"F3Z41","2003-2005",6.14687,"15-24 ans",0.100886430857359
"F3Z41","2003-2005",4.1379,"25-29 ans",0.0679139077684523
"F3Z41","2003-2005",11.5424,"30-34 ans",0.189441380658446
"F3Z41","2003-2005",10.46617,"35-39 ans",0.171777593481946
"F3Z41","2003-2005",9.46176,"40-44 ans",0.155292562886302
"F3Z41","2003-2005",9.9959,"45-49 ans",0.164059216187601
"F3Z41","2003-2005",5.25885,"50-54 ans",0.0863116686889788
"F3Z41","2003-2005",3.46063,"55-59 ans",0.0567981117573501
"F3Z41","2003-2005",0.45813,"60 ans ou plus",0.00751912771356511
"F4Z20","2003-2005",1.89173,"15-24 ans",0.115743836770555
"F4Z20","2003-2005",2.47733,"25-29 ans",0.151573257889233
"F4Z20","2003-2005",1.96384,"30-34 ans",0.120155823718759
"F4Z20","2003-2005",2.46655,"35-39 ans",0.150913693067411
"F4Z20","2003-2005",1.95109,"40-44 ans",0.119375726179033
"F4Z20","2003-2005",2.24024,"45-49 ans",0.137067114697588
"F4Z20","2003-2005",1.59686,"50-54 ans",0.0977024750812372
"F4Z20","2003-2005",1.75647,"55-59 ans",0.107468072596183
"F4Z20","2003-2005",0,"60 ans ou plus",0
"F4Z41","2003-2005",6.3059,"15-24 ans",0.0809495146097192
"F4Z41","2003-2005",7.43167,"25-29 ans",0.0954011448388988
"F4Z41","2003-2005",11.42231,"30-34 ans",0.146629418516269
"F4Z41","2003-2005",12.36766,"35-39 ans",0.158764977855348
"F4Z41","2003-2005",12.05986,"40-44 ans",0.154813716243703
"F4Z41","2003-2005",11.34446,"45-49 ans",0.145630049716833
"F4Z41","2003-2005",10.00547,"50-54 ans",0.128441291479742
"F4Z41","2003-2005",6.12824,"55-59 ans",0.0786688741356294
"F4Z41","2003-2005",0.8336,"60 ans ou plus",0.010701012603857
"F5Z70","2003-2005",0.89999,"15-24 ans",0.0202643582454113
"F5Z70","2003-2005",4.42284,"25-29 ans",0.0995855667531139
"F5Z70","2003-2005",4.99613,"30-34 ans",0.112493881221621
"F5Z70","2003-2005",6.65727,"35-39 ans",0.149896447978788
"F5Z70","2003-2005",7.92281,"40-44 ans",0.178391604518191
"F5Z70","2003-2005",6.94383,"45-49 ans",0.15634869133572
"F5Z70","2003-2005",7.70429,"50-54 ans",0.173471363666863
"F5Z70","2003-2005",4.64157,"55-59 ans",0.104510536007238
"F5Z70","2003-2005",0.22373,"60 ans ou plus",0.005037550273054
"G0A40","2003-2005",13.03953,"15-24 ans",0.114508152633277
"G0A40","2003-2005",13.31691,"25-29 ans",0.116943997435768
"G0A40","2003-2005",13.54066,"30-34 ans",0.118908884141937
"G0A40","2003-2005",16.1754,"35-39 ans",0.142046160567468
"G0A40","2003-2005",17.33043,"40-44 ans",0.152189191147252
"G0A40","2003-2005",18.06892,"45-49 ans",0.158674327163516
"G0A40","2003-2005",15.06186,"50-54 ans",0.132267479258919
"G0A40","2003-2005",6.69579,"55-59 ans",0.0587998603722966
"G0A40","2003-2005",0.64475,"60 ans ou plus",0.00566194727956496
"G0A41","2003-2005",6.54485,"15-24 ans",0.114006344437347
"G0A41","2003-2005",8.20886,"25-29 ans",0.142992142004471
"G0A41","2003-2005",7.55937,"30-34 ans",0.131678516688595
"G0A41","2003-2005",10.66693,"35-39 ans",0.185809865110594
"G0A41","2003-2005",8.04553,"40-44 ans",0.14014705674859
"G0A41","2003-2005",7.89135,"45-49 ans",0.13746135758278
"G0A41","2003-2005",5.72607,"50-54 ans",0.0997438151664836
"G0A41","2003-2005",2.76481,"55-59 ans",0.0481609022611399
"G0A41","2003-2005",0,"60 ans ou plus",0
"G0A42","2003-2005",0.86438,"15-24 ans",0.0535790107241082
"G0A42","2003-2005",1.60406,"25-29 ans",0.0994284318726868
"G0A42","2003-2005",1.54249,"30-34 ans",0.0956119857606951
"G0A42","2003-2005",2.77204,"35-39 ans",0.171826234859271
"G0A42","2003-2005",3.37512,"40-44 ans",0.209208439199371
"G0A42","2003-2005",2.19416,"45-49 ans",0.136006064659535
"G0A42","2003-2005",1.8177,"50-54 ans",0.112671010195992
"G0A42","2003-2005",1.49569,"55-59 ans",0.0927110652143055
"G0A42","2003-2005",0.46717,"60 ans ou plus",0.0289577575140351
"G0A43","2003-2005",3.16187,"15-24 ans",0.0444518455795799
"G0A43","2003-2005",3.88571,"25-29 ans",0.0546281095955967
"G0A43","2003-2005",6.23297,"30-34 ans",0.0876275811283051
"G0A43","2003-2005",11.88245,"35-39 ans",0.167052039618036
"G0A43","2003-2005",10.91373,"40-44 ans",0.153433076204027
"G0A43","2003-2005",11.07117,"45-49 ans",0.155646481109368
"G0A43","2003-2005",13.60502,"50-54 ans",0.191269169240701
"G0A43","2003-2005",10.37731,"55-59 ans",0.145891697524386
"G0A43","2003-2005",0,"60 ans ou plus",0
"G0B40","2003-2005",4.94437,"15-24 ans",0.111818922986635
"G0B40","2003-2005",5.47044,"25-29 ans",0.123716208346667
"G0B40","2003-2005",6.58037,"30-34 ans",0.148817723239476
"G0B40","2003-2005",7.69516,"35-39 ans",0.174029148993671
"G0B40","2003-2005",6.16544,"40-44 ans",0.139433913833051
"G0B40","2003-2005",4.09151,"45-49 ans",0.0925311498915026
"G0B40","2003-2005",6.16745,"50-54 ans",0.139479370794242
"G0B40","2003-2005",3.10291,"55-59 ans",0.0701735619147558
"G0B40","2003-2005",0,"60 ans ou plus",0
"G0B41","2003-2005",25.51568,"15-24 ans",0.147989221405463
"G0B41","2003-2005",19.90724,"25-29 ans",0.115460648038057
"G0B41","2003-2005",21.7101,"30-34 ans",0.125917114324789
"G0B41","2003-2005",20.78706,"35-39 ans",0.12056354464034
"G0B41","2003-2005",24.45901,"40-44 ans",0.141860606742538
"G0B41","2003-2005",24.25615,"45-49 ans",0.140684032437862
"G0B41","2003-2005",21.39698,"50-54 ans",0.124101039463901
"G0B41","2003-2005",11.6785,"55-59 ans",0.0677345115702853
"G0B41","2003-2005",2.70508,"60 ans ou plus",0.0156892813767648
"G1Z70","2003-2005",14.28708,"15-24 ans",0.0545553729543568
"G1Z70","2003-2005",24.72569,"25-29 ans",0.0944153206606116
"G1Z70","2003-2005",33.20706,"30-34 ans",0.126801525785374
"G1Z70","2003-2005",37.52324,"35-39 ans",0.143282906840015
"G1Z70","2003-2005",45.55852,"40-44 ans",0.173965712367294
"G1Z70","2003-2005",48.05552,"45-49 ans",0.183500534476993
"G1Z70","2003-2005",40.69039,"50-54 ans",0.155376704134661
"G1Z70","2003-2005",17.21133,"55-59 ans",0.0657216539132216
