"Fap3","Annee","Part","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"M","1985-1987",28.2501520400519,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1986-1988",27.3885512577588,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1987-1989",27.6110529531268,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1988-1990",28.6224988540173,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1989-1991",29.5545131549667,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1990-1992",29.1739440935427,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1991-1993",27.2913465387649,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1992-1994",26.0428279717929,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1993-1995",25.0824835129442,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1994-1996",24.5752641457638,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1995-1997",23.4589477117257,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1996-1998",23.2161448051567,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1997-1999",23.0456872635781,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1998-2000",22.7705298727851,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","1999-2001",21.5391951341336,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2000-2002",20.8502835518852,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2001-2003",21.267987753171,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2002-2004",22.3740714253798,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2003-2005",22.0243664681537,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2004-2006",21.0414108043143,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2005-2007",19.304391538764,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2006-2008",19.2401475005046,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2007-2009",19.4177603703022,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2008-2010",19.9617365721735,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2009-2011",20.0757878541011,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2010-2012",20.2477530954267,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2011-2013",21.0229026100928,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2012-2014",20.4748849220823,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2013-2015",18.8718928096083,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2014-2016",17.5535295280796,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2015-2017",17.7171384420003,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2016-2018",18.8908110716084,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M","2017-2019",19.2235999152762,"Informatique et télécommunications","M","Informatique et télécommunications",NA,NA
"M2Z","1982-1984",11.659217789907,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1983-1985",10.4364739541516,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1984-1986",12.0760886162442,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1985-1987",12.8721239542716,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1986-1988",14.402438626576,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1987-1989",13.6869726448252,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1988-1990",14.7796238791215,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1989-1991",15.7000051848713,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1990-1992",16.8194349601422,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1991-1993",16.4191016299857,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1992-1994",16.9965331362509,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1993-1995",17.164519407022,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1994-1996",17.2180133665142,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1995-1997",16.1780093731886,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1996-1998",16.3550584262781,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1997-1999",17.6547251305667,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1998-2000",18.2380451534897,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","1999-2001",17.2382625978297,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2000-2002",17.376192847445,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2001-2003",18.5519922165008,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2002-2004",19.988190638233,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2003-2005",20.1871971757478,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2004-2006",18.7213766658803,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2005-2007",17.1434916951512,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2006-2008",17.2105229696052,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2007-2009",18.7186135810742,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2008-2010",20.1020224441959,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2009-2011",20.3499001858668,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2010-2012",20.2787387433927,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2011-2013",20.9792995653946,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2012-2014",20.0181598886662,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2013-2015",17.9515532384345,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2014-2016",16.4716496514091,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2015-2017",16.5183337748243,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2016-2018",17.8171329698062,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"M2Z","2017-2019",18.3875864008458,"Ingénieurs de l'informatique","M","Informatique et télécommunications","M2Z","Ingénieurs de l'informatique"
"H0Z92","2003-2005",26.276997559164,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2004-2006",25.4992565661978,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2005-2007",29.1014637970676,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2006-2008",32.0015304480538,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2007-2009",37.4771187641323,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2008-2010",40.3502959076395,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2009-2011",43.240450603576,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2010-2012",40.5535126562938,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2011-2013",41.2415758622356,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2012-2014",42.2502970960785,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2013-2015",41.4152168762174,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2014-2016",38.2836046761783,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2015-2017",37.0935378694945,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2016-2018",39.2289076574447,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"H0Z92","2017-2019",44.3377305661333,"Ingénieurs des méthodes de production, du contrôle qualité","H","Ingénieurs et cadres de l'industrie","H0Z","Ingénieurs et cadres techniques de l'industrie"
"B7Z91","2003-2005",7.49520244051159,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2004-2006",7.37200431540996,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2005-2007",7.35276725137482,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2006-2008",7.99398105460145,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2007-2009",10.1150533190908,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2008-2010",12.9762068062501,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2009-2011",13.8531944155102,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2010-2012",14.0777421405241,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2011-2013",12.9217359362983,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2012-2014",13.1232235559811,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
"B7Z91","2013-2015",13.1702574872623,"Ingénieurs du bâtiment et des travaux publics, chefs de chantier et conducteurs de travaux (cadres)","B","Bâtiment, travaux publics","B7Z","Cadres du bâtiment et des travaux publics"
