"Fap","Annee","Age","effectif_age","Pourcentage"
"B0Z","2015-2017","50 ans ou plus",32.3232,19.250848082071
"B1Z","2015-2017","Moins de 30 ans",15.07013,16.8758416851418
"B1Z","2015-2017","De 30 à 49 ans",51.1518,57.2808382349746
"B1Z","2015-2017","50 ans ou plus",23.07809,25.8433200798835
"B2Z","2015-2017","Moins de 30 ans",68.81065,20.1089296948662
"B2Z","2015-2017","De 30 à 49 ans",178.19249,52.0742102212832
"B2Z","2015-2017","50 ans ou plus",95.18638,27.8168600838506
"B3Z","2015-2017","Moins de 30 ans",47.08335,38.3439413675874
"B3Z","2015-2017","De 30 à 49 ans",41.57088,33.8546723060065
"B3Z","2015-2017","50 ans ou plus",34.13792,27.801386326406
"B4Z","2015-2017","Moins de 30 ans",82.27178,16.2137274227696
"B4Z","2015-2017","De 30 à 49 ans",277.63459,54.7148920977811
"B4Z","2015-2017","50 ans ou plus",147.51415,29.0713804794493
"B5Z","2015-2017","Moins de 30 ans",9.23759,13.1919719903068
"B5Z","2015-2017","De 30 à 49 ans",40.37044,57.6520189482713
"B5Z","2015-2017","50 ans ou plus",20.4163,29.1560090614219
"B6Z","2015-2017","Moins de 30 ans",45.24407,16.4442907262071
"B6Z","2015-2017","De 30 à 49 ans",156.16736,56.7601780693966
"B6Z","2015-2017","50 ans ou plus",73.724,26.7955312043963
"B7Z","2015-2017","Moins de 30 ans",31.61436,19.4637704269064
"B7Z","2015-2017","De 30 à 49 ans",88.7739,54.6547458022604
"B7Z","2015-2017","50 ans ou plus",42.03844,25.8814837708332
"C0Z","2015-2017","Moins de 30 ans",6.78357,28.5366269201079
"C0Z","2015-2017","De 30 à 49 ans",11.6373,48.9549438507117
"C0Z","2015-2017","50 ans ou plus",5.35058,22.5084292291804
"C1Z","2015-2017","Moins de 30 ans",7.34209,16.3679255903873
"C1Z","2015-2017","De 30 à 49 ans",24.94531,55.6112738891984
"C1Z","2015-2017","50 ans ou plus",12.56917,28.0208005204143
"C2Z","2015-2017","Moins de 30 ans",22.30581,19.0170977151751
"C2Z","2015-2017","De 30 à 49 ans",61.21314,52.1880292548305
"C2Z","2015-2017","50 ans ou plus",33.7745,28.7948730299944
"D0Z","2015-2017","Moins de 30 ans",18.09355,39.8007887324935
"D0Z","2015-2017","De 30 à 49 ans",19.74782,43.439723644465
"D0Z","2015-2017","50 ans ou plus",7.61891,16.7594876230415
"D1Z","2015-2017","Moins de 30 ans",12.71505,11.586216511501
"D1Z","2015-2017","De 30 à 49 ans",59.37548,54.1041652808519
"D1Z","2015-2017","50 ans ou plus",37.65237,34.3096182076471
"D2Z","2015-2017","Moins de 30 ans",25.42039,18.6161117851801
"D2Z","2015-2017","De 30 à 49 ans",68.07955,49.8566903609566
"D2Z","2015-2017","50 ans ou plus",43.05054,31.5271978538633
"D3Z","2015-2017","Moins de 30 ans",63.55983,37.6568702258192
"D3Z","2015-2017","De 30 à 49 ans",69.5378,41.1985983975881
"D3Z","2015-2017","50 ans ou plus",35.68918,21.1445313765928
"D4Z","2015-2017","Moins de 30 ans",17.16423,13.1546998490111
"D4Z","2015-2017","De 30 à 49 ans",77.50395,59.3991807009559
"D4Z","2015-2017","50 ans ou plus",35.81165,27.446119450033
"D6Z","2015-2017","Moins de 30 ans",37.67067,14.4035009175903
"D6Z","2015-2017","De 30 à 49 ans",146.74585,56.1087441536763
"D6Z","2015-2017","50 ans ou plus",77.12177,29.4877549287334
"E0Z","2015-2017","Moins de 30 ans",58.33697,30.0889604606192
"E0Z","2015-2017","De 30 à 49 ans",93.82545,48.3931588364943
"E0Z","2015-2017","50 ans ou plus",41.71922,21.5178807028866
"E1Z","2015-2017","Moins de 30 ans",52.73193,17.7061892198874
"E1Z","2015-2017","De 30 à 49 ans",164.95455,55.3880063745321
"E1Z","2015-2017","50 ans ou plus",80.12989,26.9058044055805
"E2Z","2015-2017","Moins de 30 ans",38.40574,17.7909170004513
"E2Z","2015-2017","De 30 à 49 ans",122.90193,56.9325844476704
"E2Z","2015-2017","50 ans ou plus",54.56507,25.2764985518783
"ENS","2015-2017","Moins de 30 ans",4872.73469,18.7169703253608
"ENS","2015-2017","De 30 à 49 ans",13368.81671,51.3518099312436
"ENS","2015-2017","50 ans ou plus",7792.2276,29.9312197433957
"F0Z","2015-2017","Moins de 30 ans",4.76428,23.0145334710388
"F0Z","2015-2017","De 30 à 49 ans",8.11132,39.1828871590895
"F0Z","2015-2017","50 ans ou plus",7.82558,37.8025793698717
"F1Z","2015-2017","Moins de 30 ans",5.65342,8.92121165450066
"F1Z","2015-2017","De 30 à 49 ans",32.06744,50.603072026844
"F1Z","2015-2017","50 ans ou plus",25.64968,40.4757163186553
"F2Z","2015-2017","Moins de 30 ans",9.45318,40.9636257036765
"F2Z","2015-2017","De 30 à 49 ans",8.48008,36.7468749201045
"F2Z","2015-2017","50 ans ou plus",5.14375,22.289499376219
"F3Z","2015-2017","Moins de 30 ans",15.57357,19.4560525185502
"F3Z","2015-2017","De 30 à 49 ans",36.89625,46.0944650287351
"F3Z","2015-2017","50 ans ou plus",27.57504,34.4494824527146
"F4Z","2015-2017","Moins de 30 ans",5.4187,9.54922316407827
"F4Z","2015-2017","De 30 à 49 ans",30.27481,53.3524492848965
"F4Z","2015-2017","50 ans ou plus",21.05142,37.0983275510253
"F5Z","2015-2017","Moins de 30 ans",2.29689,8.02804673197063
"F5Z","2015-2017","De 30 à 49 ans",15.3847,53.7723141105358
"F5Z","2015-2017","50 ans ou plus",10.92923,38.1996391574936
"G0A","2015-2017","Moins de 30 ans",34.11735,17.113328124699
"G0A","2015-2017","De 30 à 49 ans",103.39654,51.8639025592131
"G0A","2015-2017","50 ans ou plus",61.84739,31.0227693160879
"G0B","2015-2017","Moins de 30 ans",44.34466,24.6830201672592
"G0B","2015-2017","De 30 à 49 ans",87.8072,48.8750367785108
"G0B","2015-2017","50 ans ou plus",47.50468,26.44194305423
"G1Z","2015-2017","Moins de 30 ans",100.54924,20.9031553546306
"G1Z","2015-2017","De 30 à 49 ans",253.22838,52.6435820632899
"G1Z","2015-2017","50 ans ou plus",127.2466,26.4532625820795
"H0Z","2015-2017","Moins de 30 ans",43.53427,14.8429500226236
"H0Z","2015-2017","De 30 à 49 ans",166.91185,56.9083677694298
"H0Z","2015-2017","50 ans ou plus",82.85319,28.2486822079466
"J0Z","2015-2017","Moins de 30 ans",126.31107,33.3270695543057
"J0Z","2015-2017","De 30 à 49 ans",170.85638,45.0803121219454
"J0Z","2015-2017","50 ans ou plus",81.83698,21.5926183237489
"J1Z","2015-2017","Moins de 30 ans",89.57666,18.385916593463
"J1Z","2015-2017","De 30 à 49 ans",263.10835,54.0038909481965
"J1Z","2015-2017","50 ans ou plus",134.51757,27.6101924583404
"J3Z","2015-2017","Moins de 30 ans",109.80542,13.1986954947527
"J3Z","2015-2017","De 30 à 49 ans",439.51407,52.8299274807148
"J3Z","2015-2017","50 ans ou plus",282.62197,33.9713770245325
"J4Z","2015-2017","Moins de 30 ans",14.94483,13.2642319194569
"J4Z","2015-2017","De 30 à 49 ans",68.85878,61.1153708413453
"J4Z","2015-2017","50 ans ou plus",28.86654,25.6203972391978
"J5Z","2015-2017","Moins de 30 ans",37.99766,20.395070401141
"J5Z","2015-2017","De 30 à 49 ans",108.50466,58.2393805184811
"J5Z","2015-2017","50 ans ou plus",39.80574,21.3655490803779
"J6Z","2015-2017","Moins de 30 ans",7.56365,8.77074887154294
"J6Z","2015-2017","De 30 à 49 ans",47.80143,55.4301611299622
"J6Z","2015-2017","50 ans ou plus",30.87214,35.7990899984949
"K0Z","2015-2017","Moins de 30 ans",18.74278,19.0961465535142
"K0Z","2015-2017","De 30 à 49 ans",45.60908,46.4689696966486
"K0Z","2015-2017","50 ans ou plus",33.79768,34.4348837498372
"L0Z","2015-2017","Moins de 30 ans",51.41179,12.7362957670694
"L0Z","2015-2017","De 30 à 49 ans",213.41352,52.8691514419433
"L0Z","2015-2017","50 ans ou plus",138.83829,34.3945527909873
"L1Z","2015-2017","Moins de 30 ans",53.00857,18.2428266606298
"L1Z","2015-2017","De 30 à 49 ans",157.79778,54.3058895565793
"L1Z","2015-2017","50 ans ou plus",79.76578,27.4512837827909
"L2Z","2015-2017","Moins de 30 ans",92.88974,26.1765864671939
"L2Z","2015-2017","De 30 à 49 ans",176.45344,49.7250689860237
"L2Z","2015-2017","50 ans ou plus",85.51493,24.0983445467824
"L3Z","2015-2017","Moins de 30 ans",16.58061,11.104178138218
"L3Z","2015-2017","De 30 à 49 ans",82.88667,55.5099208632062
"L3Z","2015-2017","50 ans ou plus",49.85138,33.3859009985758
"L4Z","2015-2017","Moins de 30 ans",91.61501,21.9231465951585
"L4Z","2015-2017","De 30 à 49 ans",235.51321,56.3574749151514
"L4Z","2015-2017","50 ans ou plus",90.76348,21.71937848969
"L5Z","2015-2017","Moins de 30 ans",61.79897,9.18083905561939
"L5Z","2015-2017","De 30 à 49 ans",378.5797,56.2417026598448
"L5Z","2015-2017","50 ans ou plus",232.7512,34.5774582845358
"L6Z","2015-2017","Moins de 30 ans",6.54138,3.68591370808651
"L6Z","2015-2017","De 30 à 49 ans",87.57708,49.3476238479019
"L6Z","2015-2017","50 ans ou plus",83.35124,46.9664624440116
"M0Z","2015-2017","Moins de 30 ans",18.79734,47.7830363502423
"M0Z","2015-2017","De 30 à 49 ans",14.33924,36.4504991746092
"M0Z","2015-2017","50 ans ou plus",6.20236,15.7664644751485
"M1Z","2015-2017","Moins de 30 ans",47.22401,29.322564094508
"M1Z","2015-2017","De 30 à 49 ans",83.27557,51.7078756935654
"M1Z","2015-2017","50 ans ou plus",30.55049,18.9695602119266
"M2Z","2015-2017","Moins de 30 ans",68.37579,18.2272082224219
"M2Z","2015-2017","De 30 à 49 ans",232.11571,61.8760145640042
"M2Z","2015-2017","50 ans ou plus",74.63885,19.8967772135739
"N0Z","2015-2017","Moins de 30 ans",70.89629,17.7450697974646
"N0Z","2015-2017","De 30 à 49 ans",236.62201,59.2255826513117
"N0Z","2015-2017","50 ans ou plus",92.00839,23.0293475512237
"P0Z","2015-2017","Moins de 30 ans",78.11927,11.2089896477872
"P0Z","2015-2017","De 30 à 49 ans",348.79728,50.0473839642426
"P0Z","2015-2017","50 ans ou plus",270.01754,38.7436263879702
"P1Z","2015-2017","Moins de 30 ans",36.97412,8.73137215710619
"P1Z","2015-2017","De 30 à 49 ans",218.78328,51.6652793746644
"P1Z","2015-2017","50 ans ou plus",167.70548,39.6033484682294
"P2Z","2015-2017","Moins de 30 ans",34.95871,7.64710869781777
"P2Z","2015-2017","De 30 à 49 ans",241.8037,52.8938046465249
"P2Z","2015-2017","50 ans ou plus",180.38697,39.4590866556573
"P3Z","2015-2017","Moins de 30 ans",11.83766,12.3764734861621
"P3Z","2015-2017","De 30 à 49 ans",51.79785,54.1555271198195
"P3Z","2015-2017","50 ans ou plus",32.01096,33.4679993940184
"P4Z","2015-2017","Moins de 30 ans",78.69062,22.2124003043264
"P4Z","2015-2017","De 30 à 49 ans",224.17492,63.2789913363289
"P4Z","2015-2017","50 ans ou plus",51.39883,14.5086083593447
"Q0Z","2015-2017","Moins de 30 ans",64.63345,25.1796530590301
"Q0Z","2015-2017","De 30 à 49 ans",124.73442,48.5935598381233
"Q0Z","2015-2017","50 ans ou plus",67.32133,26.2267871028466
"Q1Z","2015-2017","Moins de 30 ans",34.09353,18.8384494218455
"Q1Z","2015-2017","De 30 à 49 ans",97.18343,53.6989021288338
"Q1Z","2015-2017","50 ans ou plus",49.70147,27.4626484493207
"Q2Z","2015-2017","Moins de 30 ans",23.39128,9.20875821120192
"Q2Z","2015-2017","De 30 à 49 ans",146.5021,57.6754421448217
"Q2Z","2015-2017","50 ans ou plus",84.11785,33.1157996439764
"R0Z","2015-2017","Moins de 30 ans",112.6434,36.8866123911044
"R0Z","2015-2017","De 30 à 49 ans",140.24411,45.9248400323979
"R0Z","2015-2017","50 ans ou plus",52.48995,17.1885475764976
"R1Z","2015-2017","Moins de 30 ans",314.82882,37.3569075450865
"R1Z","2015-2017","De 30 à 49 ans",383.94544,45.5581363371929
"R1Z","2015-2017","50 ans ou plus",143.98506,17.0849561177205
"R2Z","2015-2017","Moins de 30 ans",125.03471,23.535917943964
"R2Z","2015-2017","De 30 à 49 ans",274.06847,51.5892988510771
"R2Z","2015-2017","50 ans ou plus",132.14744,24.8747832049589
"R3Z","2015-2017","Moins de 30 ans",77.88661,14.0707679691157
"R3Z","2015-2017","De 30 à 49 ans",299.74064,54.1502704553998
"R3Z","2015-2017","50 ans ou plus",175.90764,31.7789615754844
"R4Z","2015-2017","Moins de 30 ans",53.18281,8.75994694763604
"R4Z","2015-2017","De 30 à 49 ans",386.75499,63.7039147448867
"R4Z","2015-2017","50 ans ou plus",167.17558,27.5361383074773
"S0Z","2015-2017","Moins de 30 ans",84.71291,33.2584602007154
"S0Z","2015-2017","De 30 à 49 ans",111.50168,43.7757856103976
"S0Z","2015-2017","50 ans ou plus",58.49627,22.965754188887
"S1Z","2015-2017","Moins de 30 ans",104.71347,29.08658618376
"S1Z","2015-2017","De 30 à 49 ans",171.78931,47.7184508427011
"S1Z","2015-2017","50 ans ou plus",83.50327,23.1949629735389
"S2Z","2015-2017","Moins de 30 ans",178.68949,44.3992008667671
"S2Z","2015-2017","De 30 à 49 ans",159.7216,39.6862255366078
"S2Z","2015-2017","50 ans ou plus",64.04996,15.9145735966251
"S3Z","2015-2017","Moins de 30 ans",21.01396,10.0706277558416
"S3Z","2015-2017","De 30 à 49 ans",109.65366,52.5498855011438
"S3Z","2015-2017","50 ans ou plus",77.99822,37.3794867430146
"T0Z","2015-2017","Moins de 30 ans",68.1996,31.7506843429939
"T0Z","2015-2017","De 30 à 49 ans",107.49721,50.0458944401805
"T0Z","2015-2017","50 ans ou plus",39.10045,18.2034212168256
"T1Z","2015-2017","Moins de 30 ans",8.93092,5.18511628965523
"T1Z","2015-2017","De 30 à 49 ans",62.68807,36.3954590259511
"T1Z","2015-2017","50 ans ou plus",100.62247,58.4194246843936
"T2A","2015-2017","Moins de 30 ans",66.12779,11.8276438104344
"T2A","2015-2017","De 30 à 49 ans",229.65232,41.0757087330439
"T2A","2015-2017","50 ans ou plus",263.3151,47.0966474565218
"T2B","2015-2017","Moins de 30 ans",42.50131,9.89740341823421
"T2B","2015-2017","De 30 à 49 ans",207.74418,48.3779901666623
"T2B","2015-2017","50 ans ou plus",179.1733,41.7246064151035
"T2Z","2015-2017","Moins de 30 ans",108.6291,10.9891312716778
"T2Z","2015-2017","De 30 à 49 ans",437.39649,44.2478805990394
"T2Z","2015-2017","50 ans ou plus",442.4884,44.7629881292828
"T3Z","2015-2017","Moins de 30 ans",32.44375,14.3995858156507
"T3Z","2015-2017","De 30 à 49 ans",115.89311,51.4371113970378
"T3Z","2015-2017","50 ans ou plus",76.97344,34.1633027873115
"T4Z","2015-2017","Moins de 30 ans",175.97208,13.6737010941738
"T4Z","2015-2017","De 30 à 49 ans",594.15413,46.1680397111227
"T4Z","2015-2017","50 ans ou plus",516.81197,40.1582591947035
"T6Z","2015-2017","Moins de 30 ans",18.73196,10.481699234127
"T6Z","2015-2017","De 30 à 49 ans",90.44728,50.6108909855068
"T6Z","2015-2017","50 ans ou plus",69.53186,38.9074097803662
"U0Z","2015-2017","Moins de 30 ans",36.40114,21.3352893976896
"U0Z","2015-2017","De 30 à 49 ans",90.56746,53.0830344630328
"U0Z","2015-2017","50 ans ou plus",43.6461,25.5816761392776
"U1Z","2015-2017","Moins de 30 ans",79.83725,19.6184208573408
"U1Z","2015-2017","De 30 à 49 ans",216.57782,53.219704099595
"U1Z","2015-2017","50 ans ou plus",110.53537,27.1618750430642
"V0Z","2015-2017","Moins de 30 ans",123.99913,19.3975576895626
"V0Z","2015-2017","De 30 à 49 ans",335.10047,52.4207766508083
"V0Z","2015-2017","50 ans ou plus",180.15165,28.1816656596291
"V1Z","2015-2017","Moins de 30 ans",123.74381,19.8869100606587
"V1Z","2015-2017","De 30 à 49 ans",336.77141,54.1226485726535
"V1Z","2015-2017","50 ans ou plus",161.72227,25.9904413666878
"V2Z","2015-2017","Moins de 30 ans",60.06427,16.2399907487842
"V2Z","2015-2017","De 30 à 49 ans",136.84232,36.9990014170183
"V2Z","2015-2017","50 ans ou plus",172.9475,46.7610078341975
"V3Z","2015-2017","Moins de 30 ans",94.11513,22.3051377016551
"V3Z","2015-2017","De 30 à 49 ans",219.90119,52.1162359729815
"V3Z","2015-2017","50 ans ou plus",107.92741,25.5786263253633
"V4Z","2015-2017","Moins de 30 ans",59.98767,18.3402109502741
"V4Z","2015-2017","De 30 à 49 ans",176.15192,53.8554568313091
"V4Z","2015-2017","50 ans ou plus",90.94318,27.8043322184168
"V5Z","2015-2017","Moins de 30 ans",165.90713,38.2064692033628
"V5Z","2015-2017","De 30 à 49 ans",187.85438,43.2606638677121
"V5Z","2015-2017","50 ans ou plus",80.47681,18.5328669289251
"W0Z","2015-2017","Moins de 30 ans",103.46034,9.59526692431286
"W0Z","2015-2017","De 30 à 49 ans",657.63563,60.9913848029946
"W0Z","2015-2017","50 ans ou plus",317.14751,29.4133482726925
"W1Z","2015-2017","Moins de 30 ans",23.08525,14.951080348768
"W1Z","2015-2017","De 30 à 49 ans",80.23583,51.9644509450878
"W1Z","2015-2017","50 ans ou plus",51.08415,33.0844687061442
"X0Z","2015-2017","Moins de 30 ans",0.38223,0.940756439750165
"X0Z","2015-2017","De 30 à 49 ans",7.94983,19.5663704246633
"X0Z","2015-2017","50 ans ou plus",32.29801,79.4928731355865
"ZZZ","2015-2017","Moins de 30 ans",21.04502,24.9892835319769
"ZZZ","2015-2017","De 30 à 49 ans",36.76503,43.6555422010355
"ZZZ","2015-2017","50 ans ou plus",26.40613,31.3551742669876
"A0Z","2016-2018","Moins de 30 ans",74.77016,16.0163232910966
"A0Z","2016-2018","De 30 à 49 ans",170.01778,36.4190705184332
"A0Z","2016-2018","50 ans ou plus",222.04929,47.5646061904703
"A1Z","2016-2018","Moins de 30 ans",74.22443,23.0221966697226
"A1Z","2016-2018","De 30 à 49 ans",135.9735,42.174910051455
"A1Z","2016-2018","50 ans ou plus",112.20584,34.8028932788224
"A2Z","2016-2018","Moins de 30 ans",16.99295,25.1073155098892
"A2Z","2016-2018","De 30 à 49 ans",32.14515,47.4948977760021
"A2Z","2016-2018","50 ans ou plus",18.54317,27.3977867141086
"A3Z","2016-2018","Moins de 30 ans",4.77831,19.4562775202144
"A3Z","2016-2018","De 30 à 49 ans",14.25653,58.0496041812403
"A3Z","2016-2018","50 ans ou plus",5.52438,22.4941182985453
"B0Z","2016-2018","Moins de 30 ans",54.03466,30.7995642263162
"B0Z","2016-2018","De 30 à 49 ans",86.60107,49.3623022247702
"B0Z","2016-2018","50 ans ou plus",34.80396,19.8381335489136
"B1Z","2016-2018","Moins de 30 ans",14.31228,16.2811700326311
"B1Z","2016-2018","De 30 à 49 ans",50.1497,57.0486178851615
"B1Z","2016-2018","50 ans ou plus",23.44497,26.6702120822074
"B2Z","2016-2018","Moins de 30 ans",65.26271,19.0537738758966
"B2Z","2016-2018","De 30 à 49 ans",176.19697,51.4415846966537
"B2Z","2016-2018","50 ans ou plus",101.05887,29.5046414274497
"B3Z","2016-2018","Moins de 30 ans",43.0446,35.9584814144007
"B3Z","2016-2018","De 30 à 49 ans",42.42788,35.4432875304317
"B3Z","2016-2018","50 ans ou plus",34.23391,28.5982310551676
"B4Z","2016-2018","Moins de 30 ans",82.5304,16.1559134996264
"B4Z","2016-2018","De 30 à 49 ans",282.04889,55.2130786898602
"B4Z","2016-2018","50 ans ou plus",146.25781,28.6310078105134
"B5Z","2016-2018","Moins de 30 ans",10.27457,14.2165961041991
"B5Z","2016-2018","De 30 à 49 ans",39.64907,54.8611585786185
"B5Z","2016-2018","50 ans ou plus",22.34802,30.9222453171824
"B6Z","2016-2018","Moins de 30 ans",48.17585,16.6783958640108
"B6Z","2016-2018","De 30 à 49 ans",165.674,57.3560519715611
"B6Z","2016-2018","50 ans ou plus",75.00197,25.9655521644281
"B7Z","2016-2018","Moins de 30 ans",32.37334,18.7814896158709
"B7Z","2016-2018","De 30 à 49 ans",93.23342,54.0896462824696
"B7Z","2016-2018","50 ans ou plus",46.76157,27.1288641016595
"C0Z","2016-2018","Moins de 30 ans",6.88755,26.9904504462846
"C0Z","2016-2018","De 30 à 49 ans",12.60696,49.403275353107
"C0Z","2016-2018","50 ans ou plus",6.02396,23.6062742006084
"C1Z","2016-2018","Moins de 30 ans",7.32312,16.5040441344669
"C1Z","2016-2018","De 30 à 49 ans",24.01868,54.1306649039804
"C1Z","2016-2018","50 ans ou plus",13.02987,29.3652909615527
"C2Z","2016-2018","Moins de 30 ans",22.41853,19.0178559006894
"C2Z","2016-2018","De 30 à 49 ans",62.11832,52.6955718574283
"C2Z","2016-2018","50 ans ou plus",33.34463,28.2865722418823
"D0Z","2016-2018","Moins de 30 ans",16.77362,36.3967645333768
"D0Z","2016-2018","De 30 à 49 ans",19.13912,41.5296187713828
"D0Z","2016-2018","50 ans ou plus",10.17273,22.0736166952404
"D1Z","2016-2018","Moins de 30 ans",12.86759,11.8843885897737
"D1Z","2016-2018","De 30 à 49 ans",59.08497,54.5703386022653
"D1Z","2016-2018","50 ans ou plus",36.32049,33.545272807961
"D2Z","2016-2018","Moins de 30 ans",23.85504,17.2691956506458
"D2Z","2016-2018","De 30 à 49 ans",67.8887,49.1461444947482
"D2Z","2016-2018","50 ans ou plus",46.39263,33.584659854606
"D3Z","2016-2018","Moins de 30 ans",66.41211,39.4543472574456
"D3Z","2016-2018","De 30 à 49 ans",66.75185,39.6561812292505
"D3Z","2016-2018","50 ans ou plus",35.16251,20.8894715133039
"D4Z","2016-2018","Moins de 30 ans",19.38784,15.1444830601919
"D4Z","2016-2018","De 30 à 49 ans",71.96988,56.2180536101002
"D4Z","2016-2018","50 ans ou plus",36.66144,28.6374633297078
"D6Z","2016-2018","Moins de 30 ans",40.11101,14.9315462982051
"D6Z","2016-2018","De 30 à 49 ans",149.41684,55.621248734238
"D6Z","2016-2018","50 ans ou plus",79.10481,29.4472049675568
"E0Z","2016-2018","Moins de 30 ans",58.33437,30.4443053425362
"E0Z","2016-2018","De 30 à 49 ans",91.27154,47.6339871818879
"E0Z","2016-2018","50 ans ou plus",42.00421,21.9217074755759
"E1Z","2016-2018","Moins de 30 ans",52.96488,17.5821488053672
"E1Z","2016-2018","De 30 à 49 ans",164.07007,54.4644750492593
"E1Z","2016-2018","50 ans ou plus",84.20741,27.9533761453734
"E2Z","2016-2018","Moins de 30 ans",39.53475,18.483391981715
"E2Z","2016-2018","De 30 à 49 ans",122.20048,57.1314950061332
"E2Z","2016-2018","50 ans ou plus",52.15814,24.3851130121518
"ENS","2016-2018","Moins de 30 ans",4925.99475,18.7708910837821
