"Fap","Anciennete","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"V4Z83","Moins d’un an","2003-2005",12.1400866284466,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","De 1 an à moins de 5 ans","2003-2005",25.5394969248972,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","De 5 ans à moins de 10 ans","2003-2005",18.5155400338532,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","10 ans ou plus","2003-2005",43.804876412803,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","Moins d’un an","2017-2019",13.9014669330891,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","De 1 an à moins de 5 ans","2017-2019",25.577672930921,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","De 5 ans à moins de 10 ans","2017-2019",17.5315717636954,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z83","10 ans ou plus","2017-2019",42.9892883722945,"Educateurs spécialisés","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"L2Z","Moins d’un an","1982-1984",15.8332055966785,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","De 1 an à moins de 5 ans","1982-1984",24.387848407449,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","De 5 ans à moins de 10 ans","1982-1984",24.137278537147,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","10 ans ou plus","1982-1984",35.6416674587255,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","Moins d’un an","2017-2019",20.0542234961057,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","De 1 an à moins de 5 ans","2017-2019",26.8800438342363,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","De 5 ans à moins de 10 ans","2017-2019",14.4067410593368,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"L2Z","10 ans ou plus","2017-2019",38.6589916103211,"Employés administratifs d'entreprise","L","Gestion, administration des entreprises","L2Z","Employés administratifs d'entreprise"
"P0Z","Moins d’un an","1982-1984",10.0502454226945,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","De 1 an à moins de 5 ans","1982-1984",21.5410839836145,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","De 5 ans à moins de 10 ans","1982-1984",24.0757302174446,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","10 ans ou plus","1982-1984",44.3329403762464,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","Moins d’un an","2017-2019",6.86843801618748,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","De 1 an à moins de 5 ans","2017-2019",13.576215877614,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","De 5 ans à moins de 10 ans","2017-2019",12.0540532809781,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z","10 ans ou plus","2017-2019",67.5012928252205,"Employés administratifs de la fonction publique (catégorie C et assimilés)","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"S2Z60","Moins d’un an","2003-2005",28.2857322226275,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","De 1 an à moins de 5 ans","2003-2005",37.3177394966834,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","De 5 ans à moins de 10 ans","2003-2005",14.5045531281594,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","10 ans ou plus","2003-2005",19.8919751525296,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","Moins d’un an","2017-2019",27.6058439152237,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","De 1 an à moins de 5 ans","2017-2019",27.5609638459101,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","De 5 ans à moins de 10 ans","2017-2019",17.0935372816972,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"S2Z60","10 ans ou plus","2017-2019",27.7396549571689,"Employés de l'hôtellerie","S","Hôtellerie, restauration, alimentation","S2Z","Employés et agents de maîtrise de l'hôtellerie et de la restauration"
"P0Z62","Moins d’un an","2003-2005",5.04944992272242,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","De 1 an à moins de 5 ans","2003-2005",17.7963098537657,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","De 5 ans à moins de 10 ans","2003-2005",14.6265932109344,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","10 ans ou plus","2003-2005",62.5276470125775,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","Moins d’un an","2017-2019",6.56031732619519,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","De 1 an à moins de 5 ans","2017-2019",12.1557025130691,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","De 5 ans à moins de 10 ans","2017-2019",10.3455689280516,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"P0Z62","10 ans ou plus","2017-2019",70.9384112326841,"Employés de la Poste et des télécommunications","P","Administration publique, professions juridiques, armée et police","P0Z","Employés administratifs de la fonction publique (catégorie C et assimilés)"
"Q0Z","Moins d’un an","1982-1984",8.13544604961619,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","De 1 an à moins de 5 ans","1982-1984",19.2702585285317,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","De 5 ans à moins de 10 ans","1982-1984",25.7834147498573,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","10 ans ou plus","1982-1984",46.8108806719948,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","Moins d’un an","2017-2019",12.0644583609542,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","De 1 an à moins de 5 ans","2017-2019",21.3225484642557,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","De 5 ans à moins de 10 ans","2017-2019",15.5678448168767,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z","10 ans ou plus","2017-2019",51.0451483579134,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","Moins d’un an","2003-2005",8.07549934542443,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","De 1 an à moins de 5 ans","2003-2005",20.0453753655911,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","De 5 ans à moins de 10 ans","2003-2005",10.5894088599167,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","10 ans ou plus","2003-2005",61.2897164290678,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","Moins d’un an","2017-2019",12.0644583609542,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","De 1 an à moins de 5 ans","2017-2019",21.3225484642557,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","De 5 ans à moins de 10 ans","2017-2019",15.5678448168767,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"Q0Z60","10 ans ou plus","2017-2019",51.0451483579134,"Employés de la banque et des assurances","Q","Banque et assurances","Q0Z","Employés de la banque et des assurances"
"L1Z","Moins d’un an","1982-1984",15.9491594039193,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","De 1 an à moins de 5 ans","1982-1984",28.7690637571931,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","De 5 ans à moins de 10 ans","1982-1984",24.1188933016132,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","10 ans ou plus","1982-1984",31.1628835372744,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","Moins d’un an","2017-2019",14.075233278509,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","De 1 an à moins de 5 ans","2017-2019",27.0137855633832,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","De 5 ans à moins de 10 ans","2017-2019",14.9073313130618,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z","10 ans ou plus","2017-2019",44.003649845046,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","Moins d’un an","2003-2005",13.746623533348,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","De 1 an à moins de 5 ans","2003-2005",32.1567966054843,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","De 5 ans à moins de 10 ans","2003-2005",15.6304102354136,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","10 ans ou plus","2003-2005",38.4661696257541,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","Moins d’un an","2017-2019",14.075233278509,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","De 1 an à moins de 5 ans","2017-2019",27.0137855633832,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","De 5 ans à moins de 10 ans","2017-2019",14.9073313130618,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"L1Z60","10 ans ou plus","2017-2019",44.003649845046,"Employés de la comptabilité","L","Gestion, administration des entreprises","L1Z","Employés de la comptabilité"
"R0Z60","Moins d’un an","2003-2005",15.1730165910878,"Employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z60","De 1 an à moins de 5 ans","2003-2005",32.1891887799055,"Employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
"R0Z60","De 5 ans à moins de 10 ans","2003-2005",17.5294621008382,"Employés de libre service","R","Commerce","R0Z","Caissiers, employés de libre service"
